race_id,lap33,racecourse,surface,distance_m,n_segments
202508030510,3.1000000000000014,京都,芝,1800.0,9
202508030511,-1.2000000000000028,京都,芝,1400.0,7
202508030512,-1.0,京都,ダ,1200.0,6
202508030601,-3.200000000000003,京都,ダ,1400.0,7
202508030602,-7.105427357601002e-15,京都,ダ,1800.0,9
202508030603,2.500000000000007,京都,芝,1600.0,8
202508030605,1.1999999999999957,京都,芝,1600.0,8
202508030606,-0.29999999999999716,京都,ダ,1400.0,7
202508030607,0.3999999999999915,京都,芝,2000.0,10
202508030608,0.19999999999999574,京都,ダ,1400.0,7
202508030609,-1.4000000000000057,京都,ダ,1400.0,7
202508030610,3.0,京都,芝,2200.0,11
202508030611,1.5,京都,ダ,1800.0,9
202508030612,-0.7999999999999972,京都,芝,1400.0,7
202508030701,-3.200000000000003,京都,ダ,1400.0,7
202508030702,2.1999999999999957,京都,芝,1800.0,9
202508030703,-3.0,京都,ダ,1400.0,7
202508030704,-0.30000000000000426,京都,芝,1400.0,7
202508030705,0.7000000000000028,京都,芝,2000.0,10
202508030706,0.4000000000000057,京都,ダ,1800.0,9
202508030707,-1.000000000000007,京都,ダ,1200.0,6
202508030708,1.5999999999999943,京都,芝,1600.0,8
202508030709,-0.4000000000000057,京都,芝,1400.0,7
202508030710,-0.30000000000000426,京都,ダ,1400.0,7
202508030711,0.0,京都,芝,2000.0,10
202508030712,1.1999999999999957,京都,ダ,1800.0,9
202508030801,-5.100000000000001,京都,ダ,1400.0,7
202508030802,1.5,京都,ダ,1800.0,9
202508030803,-1.6999999999999957,京都,芝,1400.0,7
202508030805,1.2000000000000028,京都,芝,1600.0,8
202508030806,-2.8999999999999986,京都,ダ,1400.0,7
202508030807,-1.3999999999999986,京都,ダ,1800.0,9
202508030808,1.8999999999999915,京都,芝,1800.0,9
202508030809,-0.6000000000000014,京都,ダ,1900.0,10
202508030810,-0.29999999999999716,京都,芝,1400.0,7
202508030811,-0.7000000000000028,京都,芝,1800.0,9
202508030812,2.5999999999999943,京都,芝,1800.0,9
202508030901,-0.6000000000000014,京都,ダ,1800.0,9
202508030902,-2.1000000000000014,京都,芝,1600.0,8
202508030903,1.8999999999999986,京都,芝,2000.0,10
202508030904,2.6000000000000085,京都,ダ,1800.0,9
202508030905,4.999999999999993,京都,芝,1800.0,9
202508030906,-2.299999999999997,京都,ダ,1400.0,7
202508030907,2.3999999999999986,京都,ダ,1800.0,9
202508030908,0.5,京都,芝,1200.0,6
202508030909,1.7999999999999972,京都,芝,1800.0,9
202508030910,-0.4000000000000057,京都,ダ,1800.0,9
202508030911,1.0,京都,芝,3000.0,15
202508030912,-2.5999999999999943,京都,ダ,1400.0,7
202508031001,-0.8999999999999986,京都,ダ,1200.0,6
202508031002,0.29999999999999716,京都,芝,1200.0,6
202508031003,4.599999999999994,京都,芝,1800.0,9
202508031005,0.20000000000000284,京都,芝,2000.0,10
202508031006,2.1000000000000014,京都,ダ,1800.0,9
202508031007,-1.8000000000000043,京都,ダ,1400.0,7
202508031008,0.5000000000000071,京都,ダ,1800.0,9
202508031009,2.6000000000000014,京都,芝,2000.0,10
202508031010,3.200000000000003,京都,ダ,1800.0,9
202508031011,0.3999999999999986,京都,芝,1400.0,7
202508031012,1.500000000000007,京都,芝,1600.0,8
202508031101,-0.20000000000000284,京都,ダ,1800.0,9
202508031102,0.8999999999999986,京都,芝,2000.0,10
202508031103,-0.10000000000000142,京都,ダ,1400.0,7
202508031105,2.0999999999999943,京都,芝,1600.0,8
202508031106,-0.7000000000000028,京都,ダ,1800.0,9
202508031107,2.3999999999999986,京都,芝,2200.0,11
202508031108,-0.7999999999999972,京都,ダ,1200.0,6
202508031109,1.6000000000000014,京都,ダ,1800.0,9
202508031110,1.3999999999999986,京都,芝,3000.0,15
202508031111,0.09999999999999432,京都,芝,1600.0,8
202508031112,2.1000000000000014,京都,芝,1400.0,7
202508040101,1.499999999999993,京都,ダ,1800.0,9
202508040102,-0.09999999999999432,京都,芝,1400.0,7
202508040103,3.0,京都,芝,1800.0,9
202508040104,1.5,京都,ダ,1800.0,9
202508040105,2.200000000000003,京都,芝,1800.0,9
202508040106,-0.29999999999999716,京都,芝,1400.0,7
202508040107,-2.8000000000000043,京都,ダ,1400.0,7
202508040109,-4.0,京都,ダ,1400.0,7
202508040110,1.2999999999999972,京都,芝,1600.0,8
202508040111,-1.9000000000000057,京都,ダ,1200.0,6
202508040112,2.3999999999999915,京都,芝,2000.0,10
202508040201,-1.8999999999999986,京都,ダ,1400.0,7
202508040202,0.10000000000000142,京都,芝,1600.0,8
202508040203,2.6000000000000014,京都,芝,2000.0,10
202508040204,-1.3000000000000043,京都,ダ,1400.0,7
202508040205,2.6000000000000014,京都,芝,2000.0,10
202508040206,-0.7999999999999972,京都,ダ,1800.0,9
202508040207,2.5,京都,芝,2400.0,12
202508040208,-0.20000000000000284,京都,ダ,1800.0,9
202508040209,0.6000000000000014,京都,芝,1600.0,8
202508040210,-1.6999999999999957,京都,ダ,1200.0,6
202508040211,0.0,京都,ダ,1800.0,9
202508040212,-1.3999999999999986,京都,芝,1400.0,7
202508040301,1.0,京都,ダ,1800.0,9
202508040302,-0.7999999999999972,京都,ダ,1400.0,7
202508040303,1.3000000000000043,京都,ダ,1800.0,9
202508040304,2.0,京都,芝,2000.0,10
202508040305,1.0999999999999943,京都,芝,1600.0,8
202508040306,-0.7000000000000028,京都,ダ,1200.0,6
202508040307,1.9000000000000057,京都,ダ,1800.0,9
202508040308,0.5,京都,芝,2000.0,10
202508040309,-1.7999999999999972,京都,ダ,1200.0,6
202508040310,1.0,京都,芝,2000.0,10
202508040311,0.8999999999999986,京都,芝,1600.0,8
202508040312,0.09999999999999432,京都,芝,1600.0,8
202508040401,-2.6000000000000014,京都,ダ,1400.0,7
202508040402,-2.299999999999997,京都,ダ,1200.0,6
202508040403,-0.7000000000000028,京都,芝,1600.0,8
202508040404,1.3999999999999986,京都,ダ,1800.0,9
202508040405,1.8999999999999986,京都,芝,2000.0,10
202508040406,-1.0,京都,ダ,1200.0,6
202508040407,-0.5,京都,ダ,1800.0,9
202508040408,-0.7000000000000028,京都,芝,1400.0,7
202508040409,2.799999999999997,京都,芝,2000.0,10
202508040410,-0.5000000000000071,京都,ダ,1800.0,9
202508040411,1.3000000000000043,京都,芝,2200.0,11
202508040412,1.6999999999999957,京都,芝,1800.0,9
202508040501,-0.6000000000000014,京都,ダ,1200.0,6
202508040502,0.9000000000000057,京都,ダ,1800.0,9
202508040503,-1.4000000000000057,京都,芝,1200.0,6
202508040504,2.9000000000000057,京都,芝,1800.0,9
202508040505,0.6000000000000014,京都,芝,1600.0,8
202508040506,-0.5,京都,ダ,1400.0,7
202508040507,0.10000000000000142,京都,ダ,1800.0,9
202508040508,-3.5,京都,ダ,1400.0,7
202508040509,0.29999999999999716,京都,芝,1400.0,7
202508040510,3.0,京都,芝,2400.0,12
202508040511,-0.5,京都,ダ,1900.0,10
202508040512,1.2999999999999972,京都,芝,2000.0,10
202508040601,-2.3000000000000043,京都,ダ,1400.0,7
202508040602,1.4000000000000057,京都,ダ,1800.0,9
202508040603,0.8999999999999986,京都,芝,2000.0,10
202508040604,1.3999999999999986,京都,ダ,1800.0,9
202508040605,3.5,京都,芝,1800.0,9
202508040606,-2.200000000000003,京都,ダ,1400.0,7
202508040607,2.299999999999997,京都,芝,2400.0,12
202508040608,2.3999999999999986,京都,ダ,1800.0,9
202508040609,2.700000000000003,京都,芝,1600.0,8
202508040610,-1.500000000000007,京都,ダ,1400.0,7
202508040611,1.2000000000000028,京都,芝,1600.0,8
202508040612,0.5999999999999943,京都,芝,1200.0,6
202508040701,-1.8999999999999986,京都,ダ,1400.0,7
202508040702,1.8000000000000043,京都,ダ,1800.0,9
202508040703,1.0,京都,芝,1600.0,8
202508040705,1.1000000000000085,京都,芝,1600.0,8
202508040706,1.500000000000007,京都,ダ,1800.0,9
202508040707,1.999999999999993,京都,芝,1800.0,9
202508040708,-1.3000000000000043,京都,ダ,1200.0,6
202508040709,2.6000000000000014,京都,ダ,1800.0,9
202508040710,2.5999999999999943,京都,芝,1400.0,7
202508040711,1.5,京都,芝,2000.0,10
202508040712,-1.2000000000000028,京都,芝,1200.0,6
202508040801,-1.8999999999999986,京都,ダ,1200.0,6
202508040802,0.7999999999999972,京都,芝,1800.0,9
202508040803,0.6999999999999957,京都,芝,1200.0,6
202508040804,-2.8999999999999986,京都,ダ,1400.0,7
202508040806,2.5,京都,芝,2000.0,10
202508040807,0.6999999999999957,京都,ダ,1800.0,9
202508040808,1.5999999999999943,京都,芝,2200.0,11
202508040809,0.6999999999999957,京都,芝,1600.0,8
202508040810,-0.4000000000000057,京都,ダ,1800.0,9
202508040811,-2.6000000000000014,京都,ダ,1400.0,7
202508040812,-1.999999999999993,京都,芝,1200.0,6
202509010101,-0.4999999999999929,阪神,ダ,1800.0,9
202509010102,-2.700000000000003,阪神,ダ,1200.0,6
202509010103,-1.2999999999999972,阪神,ダ,1800.0,9
202509010104,-3.5,阪神,ダ,1400.0,7
202509010105,3.299999999999997,阪神,芝,1600.0,8
202509010106,-1.7999999999999972,阪神,ダ,1800.0,9
202509010107,-2.6000000000000014,阪神,ダ,1400.0,7
202509010108,-1.5,阪神,ダ,1800.0,9
202509010109,1.2999999999999972,阪神,芝,2200.0,11
202509010110,0.5,阪神,芝,3000.0,15
202509010111,-1.1999999999999886,阪神,ダ,2000.0,10
202509010112,-2.5,阪神,芝,1400.0,7
202509010201,2.6000000000000014,阪神,ダ,1800.0,9
202509010202,-4.299999999999997,阪神,ダ,1400.0,7
202509010203,0.20000000000000284,阪神,ダ,2000.0,10
202509010204,-1.2999999999999972,阪神,ダ,1200.0,6
202509010205,1.0999999999999943,阪神,芝,1800.0,9
202509010206,1.5,阪神,芝,2000.0,10
202509010207,-2.200000000000003,阪神,ダ,1400.0,7
202509010208,1.3999999999999986,阪神,芝,1600.0,8
202509010209,3.000000000000007,阪神,芝,2200.0,11
202509010210,2.8999999999999986,阪神,ダ,1800.0,9
202509010211,1.7999999999999972,阪神,芝,1600.0,8
202509010212,-2.299999999999997,阪神,ダ,1200.0,6
202509010301,-3.3999999999999915,阪神,ダ,1400.0,7
202509010302,1.6999999999999957,阪神,ダ,1800.0,9
202509010303,0.0,阪神,ダ,1200.0,6
202509010304,0.8000000000000043,阪神,ダ,1800.0,9
202509010305,2.8999999999999986,阪神,芝,2000.0,10
202509010306,4.099999999999994,阪神,芝,2400.0,12
202509010307,-1.3999999999999986,阪神,ダ,2000.0,10
202509010308,-2.0,阪神,ダ,1200.0,6
202509010309,0.7999999999999972,阪神,芝,2000.0,10
202509010310,-2.799999999999997,阪神,ダ,1200.0,6
202509010311,-2.8999999999999986,阪神,芝,1400.0,7
202509010312,-0.29999999999999716,阪神,芝,1200.0,6
202509010401,1.6999999999999957,阪神,ダ,1800.0,9
202509010402,-4.199999999999996,阪神,ダ,1400.0,7
202509010403,1.6000000000000085,阪神,ダ,1800.0,9
202509010404,-3.1000000000000014,阪神,ダ,1400.0,7
202509010405,1.3999999999999986,阪神,芝,1600.0,8
202509010406,0.29999999999999716,阪神,ダ,1800.0,9
202509010407,0.3999999999999986,阪神,芝,2000.0,10
202509010408,0.9000000000000057,阪神,ダ,1800.0,9
202509010409,3.299999999999997,阪神,芝,1800.0,9
202509010410,-2.0999999999999943,阪神,芝,1200.0,6
202509010411,2.1000000000000014,阪神,芝,1800.0,9
202509010412,-2.6000000000000014,阪神,ダ,1400.0,7
202509010501,2.0,阪神,ダ,1800.0,9
202509010502,-1.7999999999999972,阪神,ダ,1200.0,6
202509010503,0.10000000000000142,阪神,ダ,1800.0,9
202509010504,-1.0999999999999943,阪神,芝,1400.0,7
202509010505,2.799999999999997,阪神,芝,1800.0,9
202509010506,-2.799999999999997,阪神,ダ,1400.0,7
202509010507,-3.200000000000003,阪神,ダ,1400.0,7
202509010509,1.6000000000000085,阪神,芝,2400.0,12
202509010510,1.7999999999999972,阪神,芝,1800.0,9
202509010511,-0.5,阪神,ダ,1400.0,7
202509010512,3.5,阪神,ダ,1800.0,9
202509010601,-1.2000000000000028,阪神,ダ,1200.0,6
202509010602,-1.2000000000000028,阪神,ダ,1800.0,9
202509010603,-3.6999999999999957,阪神,ダ,1400.0,7
202509010605,-0.7999999999999972,阪神,芝,2000.0,10
202509010606,0.5,阪神,芝,1600.0,8
202509010607,0.0,阪神,芝,1600.0,8
202509010608,-2.499999999999993,阪神,ダ,1800.0,9
202509010609,-1.7999999999999972,阪神,芝,1600.0,8
202509010610,2.3999999999999986,阪神,ダ,2000.0,10
202509010611,-1.1000000000000014,阪神,芝,1200.0,6
202509010612,-3.799999999999997,阪神,ダ,1400.0,7
202509010701,-4.200000000000003,阪神,ダ,1400.0,7
202509010702,-0.6999999999999957,阪神,ダ,1800.0,9
202509010703,-4.199999999999996,阪神,ダ,1400.0,7
202509010704,0.7999999999999972,阪神,ダ,2000.0,10
202509010705,6.299999999999997,阪神,芝,2400.0,12
202509010706,-0.3999999999999915,阪神,ダ,1800.0,9
202509010707,-2.5,阪神,ダ,1200.0,6
202509010708,2.1000000000000014,阪神,芝,2600.0,13
202509010709,-0.8999999999999986,阪神,芝,1400.0,7
202509010710,-1.1000000000000085,阪神,ダ,1800.0,9
202509010711,1.0999999999999943,阪神,芝,2000.0,10
202509010712,-1.2000000000000028,阪神,ダ,1800.0,9
202509010801,0.7999999999999972,阪神,ダ,1800.0,9
202509010802,-2.1000000000000014,阪神,ダ,1200.0,6
202509010803,2.0999999999999943,阪神,ダ,1800.0,9
202509010804,3.3000000000000043,阪神,芝,1600.0,8
202509010805,-1.2000000000000028,阪神,芝,1200.0,6
202509010806,-1.3999999999999986,阪神,ダ,1800.0,9
202509010807,3.1999999999999957,阪神,芝,2400.0,12
202509010808,1.5,阪神,ダ,1800.0,9
202509010809,-3.3000000000000043,阪神,芝,1400.0,7
202509010810,-1.1000000000000014,阪神,ダ,1400.0,7
202509010811,-0.7000000000000028,阪神,芝,3000.0,15
202509010812,-2.8999999999999986,阪神,ダ,1400.0,7
202509020101,-3.6000000000000014,阪神,ダ,1400.0,7
202509020102,0.5,阪神,ダ,1800.0,9
202509020103,-3.700000000000003,阪神,ダ,1200.0,6
202509020104,-1.7999999999999972,阪神,ダ,2000.0,10
202509020105,1.2999999999999972,阪神,芝,2000.0,10
202509020106,-2.3999999999999986,阪神,芝,1400.0,7
202509020107,-3.5999999999999943,阪神,ダ,1200.0,6
202509020109,1.499999999999993,阪神,芝,1800.0,9
202509020110,1.7999999999999972,阪神,芝,1600.0,8
202509020111,4.100000000000001,阪神,芝,1800.0,9
202509020112,1.6000000000000014,阪神,ダ,2000.0,10
202509020201,0.0,阪神,ダ,1800.0,9
202509020202,-2.700000000000003,阪神,ダ,1400.0,7
202509020203,0.8999999999999986,阪神,ダ,1800.0,9
202509020205,1.2000000000000028,阪神,芝,1600.0,8
202509020206,-2.4000000000000057,阪神,ダ,1200.0,6
202509020207,-2.3000000000000043,阪神,芝,1400.0,7
202509020208,-0.9000000000000057,阪神,ダ,1800.0,9
202509020209,-1.1000000000000014,阪神,芝,2000.0,10
202509020210,-0.9000000000000057,阪神,芝,2400.0,12
202509020211,-0.3999999999999986,阪神,芝,1600.0,8
202509020212,-0.6999999999999957,阪神,ダ,1200.0,6
202509020301,0.5,阪神,ダ,1800.0,9
202509020302,-3.6999999999999957,阪神,ダ,1200.0,6
202509020303,-1.1000000000000014,阪神,ダ,1800.0,9
202509020304,-0.6000000000000085,阪神,芝,1400.0,7
202509020305,2.3999999999999986,阪神,芝,1800.0,9
202509020306,-0.30000000000000426,阪神,ダ,1800.0,9
202509020307,-4.399999999999999,阪神,ダ,1400.0,7
202509020308,2.200000000000003,阪神,芝,1800.0,9
202509020309,-0.10000000000000142,阪神,芝,2400.0,12
202509020310,-3.1000000000000014,阪神,ダ,1400.0,7
202509020311,0.6999999999999957,阪神,芝,1600.0,8
202509020312,-0.8000000000000043,阪神,ダ,1400.0,7
202509020401,-2.3999999999999986,阪神,ダ,1200.0,6
202509020402,2.3999999999999915,阪神,ダ,1800.0,9
202509020403,-1.7000000000000028,阪神,ダ,1400.0,7
202509020404,1.6000000000000014,阪神,芝,2400.0,12
202509020405,-0.20000000000000284,阪神,ダ,1800.0,9
202509020406,1.6999999999999957,阪神,芝,2000.0,10
202509020407,-1.2999999999999972,阪神,ダ,1800.0,9
202509020408,0.5999999999999943,阪神,芝,1200.0,6
202509020409,-4.100000000000001,阪神,ダ,1400.0,7
202509020410,1.0999999999999943,阪神,芝,1600.0,8
202509020411,-0.29999999999999716,阪神,芝,2000.0,10
202509020412,-2.8000000000000043,阪神,ダ,1200.0,6
202509020501,-0.4000000000000057,阪神,ダ,1800.0,9
202509020502,-3.6000000000000014,阪神,ダ,1400.0,7
202509020503,3.1999999999999957,阪神,ダ,1800.0,9
202509020504,2.000000000000007,阪神,芝,1600.0,8
202509020505,-0.7000000000000028,阪神,ダ,1800.0,9
202509020506,-0.30000000000000426,阪神,芝,1200.0,6
202509020507,0.5999999999999943,阪神,ダ,1800.0,9
202509020508,-3.500000000000007,阪神,ダ,1200.0,6
202509020509,-0.29999999999999716,阪神,芝,2400.0,12
202509020510,0.6999999999999957,阪神,芝,2000.0,10
202509020511,2.5,阪神,芝,1600.0,8
202509020512,-2.1000000000000014,阪神,ダ,1200.0,6
202509020601,-2.3999999999999986,阪神,ダ,1400.0,7
202509020602,-0.4000000000000057,阪神,ダ,1800.0,9
202509020603,-0.5999999999999943,阪神,ダ,1200.0,6
202509020604,2.0999999999999943,阪神,芝,2000.0,10
202509020605,-4.0,阪神,ダ,1400.0,7
202509020606,0.20000000000000284,阪神,ダ,1800.0,9
202509020607,1.2000000000000028,阪神,芝,1600.0,8
202509020608,-1.8999999999999986,阪神,ダ,1800.0,9
202509020609,1.8999999999999986,阪神,芝,2000.0,10
202509020610,1.5999999999999943,阪神,芝,2600.0,13
202509020611,1.1000000000000014,阪神,芝,1600.0,8
202509020612,0.3999999999999986,阪神,ダ,1800.0,9
202509020701,0.6000000000000085,阪神,ダ,1800.0,9
202509020702,-3.0,阪神,ダ,1200.0,6
202509020703,0.5,阪神,ダ,2000.0,10
202509020704,1.6999999999999957,阪神,芝,2200.0,11
202509020705,0.09999999999999432,阪神,芝,2000.0,10
202509020706,-2.700000000000003,阪神,ダ,1800.0,9
202509020707,2.000000000000007,阪神,芝,2400.0,12
202509020708,2.299999999999997,阪神,芝,1600.0,8
202509020709,-2.200000000000003,阪神,ダ,1400.0,7
202509020710,-0.7999999999999972,阪神,芝,1400.0,7
202509020711,-0.09999999999999432,阪神,ダ,1800.0,9
202509020712,-3.799999999999997,阪神,ダ,1400.0,7
202509020801,-4.300000000000004,阪神,ダ,1400.0,7
202509020802,0.7000000000000028,阪神,芝,2000.0,10
202509020803,0.5,阪神,ダ,1800.0,9
202509020805,0.7999999999999972,阪神,芝,1800.0,9
202509020806,-2.5,阪神,ダ,1200.0,6
202509020807,3.200000000000003,阪神,芝,1600.0,8
202509020808,-0.5999999999999943,阪神,ダ,1800.0,9
202509020809,1.0,阪神,芝,2000.0,10
202509020810,-2.5,阪神,ダ,1400.0,7
202509020811,-2.0,阪神,芝,1400.0,7
202509020812,-2.5,阪神,ダ,1800.0,9
202509030101,-1.7000000000000028,阪神,ダ,1400.0,7
202509030102,0.5,阪神,ダ,1800.0,9
202509030103,0.4999999999999929,阪神,芝,1200.0,6
202509030104,-1.5,阪神,ダ,1200.0,6
202509030105,4.299999999999997,阪神,芝,1600.0,8
202509030106,1.6000000000000014,阪神,芝,2000.0,10
202509030107,1.8999999999999986,阪神,芝,2200.0,11
202509030108,0.3999999999999986,阪神,ダ,1800.0,9
202509030109,2.0,阪神,芝,1800.0,9
202509030110,1.7000000000000028,阪神,ダ,1800.0,9
202509030111,0.3999999999999986,阪神,芝,2000.0,10
202509030112,-2.6999999999999886,阪神,ダ,1400.0,7
202509030202,3.0,阪神,ダ,1800.0,9
202509030203,-2.1000000000000085,阪神,ダ,1400.0,7
202509030204,-1.9000000000000057,阪神,ダ,1800.0,9
202509030205,-1.0,阪神,芝,1400.0,7
202509030206,2.1000000000000014,阪神,芝,1800.0,9
202509030207,0.30000000000000426,阪神,芝,1600.0,8
202509030208,1.5999999999999943,阪神,ダ,1800.0,9
202509030209,2.6000000000000014,阪神,芝,1800.0,9
202509030210,-1.3999999999999986,阪神,ダ,1400.0,7
202509030211,-2.3000000000000043,阪神,ダ,1200.0,6
202509030212,-3.0,阪神,芝,1400.0,7
202509030301,-0.5,阪神,ダ,1800.0,9
202509030302,-3.0,阪神,ダ,1400.0,7
202509030303,0.10000000000000853,阪神,ダ,2000.0,10
202509030304,0.8999999999999986,阪神,芝,1600.0,8
202509030305,-0.09999999999999432,阪神,芝,1200.0,6
202509030306,2.9000000000000057,阪神,芝,1800.0,9
202509030307,-1.8000000000000043,阪神,ダ,1200.0,6
202509030308,0.6999999999999957,阪神,芝,2400.0,12
202509030309,0.8999999999999986,阪神,芝,1600.0,8
202509030310,-0.3999999999999986,阪神,ダ,1200.0,6
202509030311,-0.8000000000000043,阪神,ダ,1800.0,9
202509030312,-0.6000000000000014,阪神,芝,1200.0,6
202509030401,-1.5,阪神,ダ,1200.0,6
202509030402,1.4000000000000057,阪神,ダ,1800.0,9
202509030403,-2.3000000000000043,阪神,芝,1400.0,7
202509030404,1.1999999999999957,阪神,芝,2200.0,11
202509030405,4.399999999999999,阪神,芝,1800.0,9
202509030406,-1.7000000000000028,阪神,ダ,1800.0,9
202509030407,1.7000000000000028,阪神,芝,2000.0,10
202509030408,-0.6000000000000014,阪神,ダ,1800.0,9
202509030409,-2.5,阪神,芝,1200.0,6
202509030410,-0.6000000000000014,阪神,芝,1600.0,8
202509030411,0.0,阪神,芝,2200.0,11
202509030412,-2.8000000000000043,阪神,ダ,1200.0,6
202509030502,-2.799999999999997,阪神,ダ,1800.0,9
202509030503,-1.6000000000000014,阪神,ダ,1200.0,6
202509030504,-1.6000000000000014,阪神,ダ,1800.0,9
202509030505,-2.3999999999999986,阪神,芝,1400.0,7
202509030506,1.1999999999999957,阪神,芝,2000.0,10
202509030507,2.500000000000007,阪神,芝,2400.0,12
202509030508,1.8999999999999986,阪神,ダ,1800.0,9
202509030509,0.30000000000000426,阪神,芝,1600.0,8
202509030510,0.30000000000000426,阪神,芝,2200.0,11
202509030511,-3.799999999999997,阪神,ダ,1400.0,7
202509030512,-0.3999999999999986,阪神,芝,1600.0,8
202509030601,-4.1000000000000085,阪神,ダ,1400.0,7
202509030602,-0.29999999999999716,阪神,ダ,1800.0,9
202509030603,0.29999999999999716,阪神,芝,1600.0,8
202509030604,1.7000000000000028,阪神,芝,2400.0,12
202509030605,3.700000000000003,阪神,芝,1600.0,8
202509030606,-2.3999999999999986,阪神,ダ,1200.0,6
202509030607,0.5,阪神,芝,2000.0,10
202509030608,-4.299999999999997,阪神,ダ,1400.0,7
202509030609,-1.5,阪神,芝,2000.0,10
202509030610,0.4000000000000057,阪神,ダ,1800.0,9
202509030611,1.7999999999999972,阪神,芝,1600.0,8
202509030612,-0.10000000000000142,阪神,ダ,1800.0,9
202509040101,-0.9000000000000057,阪神,ダ,1400.0,7
202509040102,1.500000000000007,阪神,芝,2000.0,10
202509040103,-1.1000000000000014,阪神,ダ,1800.0,9
202509040104,0.10000000000000142,阪神,芝,1600.0,8
202509040105,0.7000000000000028,阪神,芝,1400.0,7
202509040106,-1.8000000000000043,阪神,ダ,1400.0,7
202509040107,0.30000000000000426,阪神,芝,1600.0,8
202509040108,-0.3999999999999986,阪神,芝,2000.0,10
202509040109,1.1000000000000014,阪神,ダ,1800.0,9
202509040110,0.8999999999999986,阪神,芝,1800.0,9
202509040111,-3.500000000000007,阪神,ダ,1400.0,7
202509040112,-1.3999999999999986,阪神,ダ,1400.0,7
202509040201,-0.6999999999999957,阪神,ダ,1800.0,9
202509040202,0.5,阪神,芝,1600.0,8
202509040203,-3.1999999999999957,阪神,ダ,1400.0,7
202509040204,-1.5,阪神,芝,2000.0,10
202509040205,3.499999999999993,阪神,芝,1800.0,9
202509040206,-3.9000000000000057,阪神,ダ,1400.0,7
202509040207,-2.700000000000003,阪神,ダ,1800.0,9
202509040208,3.3000000000000043,阪神,芝,1800.0,9
202509040209,-1.0,阪神,芝,1200.0,6
202509040210,-0.5,阪神,ダ,1200.0,6
202509040211,-1.3999999999999986,阪神,芝,1200.0,6
202509040212,-1.5999999999999943,阪神,ダ,1400.0,7
202509040301,1.500000000000007,阪神,ダ,1800.0,9
202509040302,-0.7000000000000028,阪神,ダ,1200.0,6
202509040303,5.999999999999993,阪神,芝,1800.0,9
202509040304,-2.3999999999999986,阪神,ダ,1800.0,9
202509040305,-0.6000000000000085,阪神,芝,1200.0,6
202509040306,-3.8000000000000043,阪神,ダ,1400.0,7
202509040307,1.1000000000000014,阪神,芝,1800.0,9
202509040308,2.0,阪神,芝,2400.0,12
202509040309,-2.200000000000003,阪神,芝,1400.0,7
202509040310,-0.6000000000000014,阪神,ダ,1800.0,9
202509040311,-0.6999999999999957,阪神,芝,2000.0,10
202509040312,-1.0,阪神,ダ,1800.0,9
202509040401,-2.5999999999999943,阪神,ダ,1400.0,7
202509040402,-0.7000000000000028,阪神,芝,1400.0,7
202509040403,0.0,阪神,ダ,1800.0,9
202509040404,-2.0999999999999943,阪神,ダ,1200.0,6
202509040405,3.5,阪神,芝,2000.0,10
202509040406,1.6000000000000014,阪神,ダ,1800.0,9
202509040407,3.3999999999999915,阪神,芝,1600.0,8
202509040408,-0.10000000000000142,阪神,ダ,2000.0,10
202509040409,1.8000000000000043,阪神,芝,2000.0,10
202509040410,1.3999999999999986,阪神,芝,1600.0,8
202509040411,-0.5,阪神,芝,1800.0,9
202509040412,-0.20000000000000284,阪神,ダ,1200.0,6
202509040502,4.200000000000003,阪神,芝,1600.0,8
202509040503,4.1000000000000085,阪神,芝,2000.0,10
202509040504,-1.499999999999993,阪神,ダ,1800.0,9
202509040505,4.599999999999994,阪神,芝,1600.0,8
202509040506,1.0999999999999943,阪神,芝,2200.0,11
202509040507,1.2999999999999972,阪神,ダ,1800.0,9
202509040508,1.3999999999999986,阪神,芝,1800.0,9
202509040509,-2.0,阪神,ダ,1200.0,6
202509040510,-0.09999999999999432,阪神,芝,1400.0,7
202509040511,-2.0999999999999943,阪神,ダ,1800.0,9
202509040512,-1.5999999999999943,阪神,ダ,1400.0,7
202509040601,-2.5,阪神,ダ,1800.0,9
202509040602,-0.5999999999999943,阪神,芝,2000.0,10
202509040603,-0.3999999999999986,阪神,ダ,1200.0,6
202509040605,3.700000000000003,阪神,芝,1600.0,8
202509040606,1.2000000000000028,阪神,ダ,1800.0,9
202509040607,1.4000000000000057,阪神,芝,1600.0,8
202509040608,1.6000000000000014,阪神,芝,1600.0,8
202509040609,-3.6000000000000014,阪神,ダ,1400.0,7
202509040610,-1.0999999999999943,阪神,芝,2000.0,10
202509040611,-1.2999999999999972,阪神,ダ,1400.0,7
202509040612,-1.0,阪神,ダ,1800.0,9
202509040702,-0.29999999999999716,阪神,芝,1600.0,8
202509040703,0.30000000000000426,阪神,ダ,1800.0,9
202509040704,-3.5999999999999943,阪神,ダ,1400.0,7
202509040705,1.8999999999999986,阪神,芝,1800.0,9
202509040706,2.8999999999999986,阪神,ダ,1800.0,9
202509040707,0.9000000000000057,阪神,芝,2000.0,10
202509040708,2.0,阪神,ダ,1800.0,9
202509040709,0.20000000000000284,阪神,芝,1200.0,6
202509040710,3.499999999999993,阪神,芝,2200.0,11
202509040711,4.600000000000001,阪神,芝,2400.0,12
202509040712,-1.0999999999999943,阪神,ダ,1400.0,7
202509040801,-1.7999999999999972,阪神,ダ,1400.0,7
