race_id,checkpoint_label,checkpoint_offset_sec,scheduled_time,fetched_time,umaban_a,umaban_b,umaren_odds,umaren_ninki
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,3,13,155.8,53
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,3,14,287.9,70
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,3,15,45.7,19
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,3,16,995.8,99
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,4,5,43.7,17
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,4,6,139.2,47
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,4,7,554.2,84
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,4,8,45.3,18
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,4,9,101.6,37
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,4,10,108.8,40
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,4,11,704.7,91
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,4,12,"3,197.2",117
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,4,13,126.8,45
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,4,14,341.0,74
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,4,15,70.4,32
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,4,16,968.8,96
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,5,6,53.7,24
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,5,7,213.4,59
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,5,8,18.9,4
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,5,9,38.4,14
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,5,10,41.0,16
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,5,11,266.9,67
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,5,12,"1,835.2",108
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,5,13,50.4,22
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,5,14,126.0,44
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,5,15,21.6,7
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,5,16,412.1,78
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,6,7,652.4,89
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,6,8,37.8,13
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,6,9,66.8,31
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,6,10,116.1,42
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,6,11,547.2,83
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,6,12,"2,469.4",113
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,6,13,118.5,43
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,6,14,336.3,73
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,6,15,38.9,15
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,6,16,859.2,95
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,7,8,171.4,54
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,7,9,409.0,77
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,7,10,427.7,80
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,7,11,"2,249.8",111
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,7,12,"4,132.4",120
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,7,13,438.6,81
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,7,14,"1,332.1",103
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,7,15,297.4,71
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,7,16,"2,420.2",112
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,8,9,19.3,5
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,8,10,35.4,11
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,8,11,139.1,46
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,8,12,982.9,98
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,8,13,37.3,12
202606040303,確定,-600,2026-09-12 11:00:00,2026-09-12 11:00:05.531069,8,14,98.9,36
