race_id,finish1_umaban,finish1_horse,finish1_ninki,finish1_odds,finish2_umaban,finish2_horse,finish3_umaban,finish3_horse,finish4_umaban,finish4_horse,finish5_umaban,finish5_horse,tansho_payout,tansho_ninki
202643082611,5,リベイクフルシティ,4,6.5,9,ダテノショウグン,4,フォーチュンテラー,1,ドゥラエレーデ,2,グーデンドラーク,650円,4人気
202643082612,10,シミズミナト,1,2.5,9,タカラライナー,5,シェナノパリオ,4,プラズマ,7,エレクトリックブギ,250円,1人気
202647082601,8,プリティパンク,1,1.4,6,バンビチャン,4,タヤスソーレ,5,テクスチャー,7,ガケップチー,140円,1人気
202647082602,1,アサクサダイアナ,2,2.1,5,ココロノヒコボシ,7,ゴーレジェンド,3,イエローガーデン,8,オカノストーム,210円,2人気
202647082603,7,サーバルマインド,1,1.1,2,ツキノコブネ,6,ディアギレフ,3,エターナルチーム,4,ルベライトテソーロ,110円,1人気
202647082604,4,リアルケンチャン,2,4.2,3,ヤマニンエルファバ,6,ベストロマンス,5,コンバットキャップ,7,サートゥリア,420円,2人気
202647082605,6,コスモメモラブル,1,1.6,3,ダブルブラック,1,チュウワエース,8,ジーグフェルド,4,フレンドキング,160円,1人気
202647082606,4,サトノラッシュ,2,3.1,6,スペシャライト,7,ピンネシリ,1,インティパイロ,3,テルケンユミムーン,310円,2人気
202647082607,5,ミルキープリンセス,1,1.0,3,クレイジーリッチ,9,ネオアマゾネス,1,ギンノアラナミ,8,アルマヘクトール,100円,1人気
202647082608,2,カセノソレイユ,3,3.3,1,セイウンダイフク,4,ペイシャマイデイズ,3,トゥスコラーナ,6,マイネルオランチア,330円,3人気
202647082609,5,ツマミグイ,5,6.9,3,フルールドゥリュン,7,ケンブリッジロス,1,マスカットオマーン,2,カサナルキセキ,690円,5人気
202647082610,5,ノアブラック,3,3.9,6,モーニングフジ,2,ヒロノエクスカリバ,4,ヤマニンエイドロン,1,ビートルジュース,390円,3人気
202650082601,2,エピックデイ,3,4.0,7,クリノコウテイ,5,アイアンムーン,3,ヨシノマロンチャン,4,ヴィンセント,400円,3人気
202650082602,1,アンジュボヌール,1,1.3,3,ノルドステラ,5,テーオーモンブラン,7,ダズリングアイス,4,ワンダーフレックス,130円,1人気
202650082603,2,ベビーヴァギー,3,7.2,6,メイショウセツゲツ,8,ウィステリアダディ,5,ブレッシングアイル,1,コワモテハマー,720円,3人気
202650082604,6,マッチョサスポ,2,2.8,9,ヤマニンラベーラ,8,フィオリータ,2,ホワイトジェイド,10,メイプルディープ,280円,2人気
202650082605,4,カフジミモレット,3,13.8,8,エイシンキリバス,10,ショウナンタマユラ,7,インジェクション,9,ララヴァニーユ,"1,380円",3人気
202650082606,9,ファイブレイナ,2,3.2,7,アセンディア,1,オーサムサンライズ,5,イセベイ,6,メリーゴーラウンド,320円,2人気
202650082607,8,ミステリアスレディ,4,7.0,6,アラタマオーソ,1,ベストオブキング,7,サクラヴィグール,2,サインポール,700円,4人気
202650082608,3,ナムラジミー,1,2.5,4,レイアンドダンス,2,オズモポリタン,6,ニホンピロハーバー,5,ウインドケーヴ,250円,1人気
202650082609,4,バドラ,1,1.1,6,モーモーシャイン,8,カシノスピリタス,7,プリンセスロード,5,サマサマ,110円,1人気
202650082610,3,マーブルヘイロー,1,1.1,1,ウィルダスク,6,ザゴリ,5,リコーシュペル,4,ゼンダンスバシリ,110円,1人気
202650082611,6,ブチエー,4,5.5,3,タガノテツ,2,ドンデンガエシ,4,モカラエース,7,タオロマイ,550円,4人気
202650082612,2,ギフトバスケット,1,2.1,8,アオイアルザード,1,ヴァンセゾニエ,6,ミストルティン,10,ウィンザーロア,210円,1人気
