race_id,finish1_umaban,finish1_horse,finish1_ninki,finish1_odds,finish2_umaban,finish2_horse,finish3_umaban,finish3_horse,finish4_umaban,finish4_horse,finish5_umaban,finish5_horse,tansho_payout,tansho_ninki
202647082705,9,センビトウリョウ,1,2.2,2,イクスクローバー,5,マッチャンファイト,3,サイモンカーチス,7,ロバストウォリアー,220円,1人気
202647082706,1,ドールズ,5,12.9,6,シーズンインザサン,3,キタノコウセイ,2,ケンブリッジサクラ,7,サツキマーメイド,"1,290円",5人気
202647082707,3,トパーズテソーロ,2,5.2,1,ヤングジャガー,8,ミスエベレスト,4,オルン,5,ゴールドプロテクト,520円,2人気
202647082708,5,トゥレイス,1,1.8,2,レディソフィア,7,メイプルラブリー,8,ジルコンテソーロ,3,カツノアッパレ,180円,1人気
202647082709,7,トーセンシーギリヤ,4,16.7,2,レイノルズナンバー,1,ジャンプストリート,4,エイシンヒアカムズ,3,カスタニャッチョ,"1,670円",4人気
202647082710,3,エイシンタヴェルナ,2,2.8,8,ツインレイ,1,ミズイロ,7,カントゥータ,9,キセキノクニ,280円,2人気
202647082711,1,ギフノオウマサン,1,1.5,3,トレノ,2,レジーナカズ,8,ルナクエーサー,7,ベアケイ,150円,1人気
202647082712,4,ペップトーク,1,2.8,6,アンサングヒロイン,7,コスモフィネス,9,ニホンピロペリー,8,オータムメモリー,280円,1人気
202650082701,8,エイシンウィキッド,1,1.1,3,イタリックタイプ,1,クリノビックリバゴ,5,チョウカンセイ,7,カヤコ,110円,1人気
202650082702,7,フクノフィアーノン,1,1.2,3,ヤザン,2,リリーパーク,8,ラクプエル,5,ハルサメ,120円,1人気
202650082703,5,コパノジャマイカ,1,2.4,2,ニネンツキグミ,3,トリオパーティー,7,オトワオー,4,ロックンビート,240円,1人気
202650082704,9,ヴェニスクィーン,5,5.8,7,ミュトスオード,5,オオイシシャクナゲ,2,ヒマリン,4,モウショウ,580円,5人気
202650082705,1,オフショアガール,8,16.5,9,ドゥーエニシング,10,ブリングジョイ,5,オーシンエンジェル,7,ロングロングロング,"1,650円",8人気
202650082706,4,アイファーアイドル,3,4.5,3,アルムチャーチル,10,コスモタイシ,5,ステラマリーナ,2,メイショウサトユキ,450円,3人気
202650082707,7,フルリール,1,2.0,3,クアトロフォルトナ,4,ニシノオールマイト,6,ガンバルフトシ,8,リュウノヒナコ,200円,1人気
202650082708,5,クリスタルピット,4,19.2,7,アースインハマー,1,デンタルフロス,3,イマジンレノン,6,ニシノベニトアイト,"1,920円",4人気
202650082709,4,アッケシ,2,5.9,8,エンドレステイル,9,テイムキッド,3,エムザックドリーム,1,エナアスコット,590円,2人気
202650082710,9,モノノフイエロー,4,10.1,3,マリーナサンライズ,6,スマートイデアル,2,ハイライフ,5,レゴリス,"1,010円",4人気
202650082711,5,ナムラテディー,4,30.9,11,ベラジオガルフ,10,メイショウカイコン,2,ビジュードネージュ,6,プレジールミノル,"3,090円",4人気
202650082712,10,ネバーセイグッバイ,1,1.6,3,クロワール,4,メイショウソニック,8,ラプスドール,5,メイショウトッド,160円,1人気
