race_id,finish1_umaban,finish1_horse,finish1_ninki,finish1_odds,finish2_umaban,finish2_horse,finish3_umaban,finish3_horse,finish4_umaban,finish4_horse,finish5_umaban,finish5_horse,tansho_payout,tansho_ninki
202644091602,7,オーシンソラ,1,1.3,8,ラッキーカラー,9,リケアチャチャチャ,6,シンプウキセキ,5,ルックライクレイン,130円,1人気
202644091603,7,ビートリニティ,2,4.2,10,ペイシャキセキ,2,カルサパラストリス,4,アウフヴィント,5,ユイノサンバンカン,420円,2人気
202644091604,12,ゴーディアンノット,6,21.8,13,ラストエイトクラブ,6,タイガーシャーク,9,ナックジャスパー,11,エキゾチックガール,"2,180円",6人気
202644091605,4,シルバーマック,2,3.7,11,トサノオウマサン,3,ジャスミン,10,ブラボーキングダム,8,ゴールドタリスマン,370円,2人気
202644091606,1,ユウユウスターリー,11,114.8,10,ピンナダ,8,ナイトウォーリア,12,エンリッチザハート,6,アルマヴィーナス,"11,480円",11人気
202644091607,1,サイカンサンユウ,1,1.1,7,グレイテストワーク,5,マニス,10,ビリーヴアンドラン,4,スペイスフォース,110円,1人気
202644091608,11,レヴェルトディオ,1,2.1,13,フルグライト,9,ベネメレンティ,5,グラスコメット,12,スマイルケイ,210円,1人気
202644091609,5,ティアード,1,2.9,9,ウータンビート,2,ディアモアー,1,ラストラブラブ,4,ユーヒナタ,290円,1人気
202644091610,9,サマニデンカ,12,39.8,5,コブラツイスト,1,ハッピーチャンス,4,ラヴィングリー,7,リアンリーヴァ,"3,980円",12人気
202644091611,4,セラフィックコール,1,1.7,8,リベイクフルシティ,9,ディープリボーン,1,マルカンラニ,10,ヴィアメント,170円,1人気
202644091612,11,ワクシングムーン,3,6.0,2,セキトバシューズ,14,アーススピリット,3,マイネルオデーサ,7,ファーストメイト,600円,3人気
202648091601,10,ジューンスマッシュ,1,2.2,4,ミスティパープル,5,クツシタオトシタ,2,メイショウバルキア,6,キーサーバー,220円,1人気
202648091602,3,ジャスパーレオン,2,2.3,9,ウインモアナ,2,リアルフォルツァ,10,ウインクリンゲル,1,ヴァールザーゲン,230円,2人気
202648091603,7,コパノルーカス,1,2.0,11,キーテーマ,6,ビアーレ,4,ケイツークルサード,2,スターアライズ,200円,1人気
202648091604,3,ペプチドプラタ,3,5.7,6,ゴーゴーマンゴー,2,ヴェロシア,10,ナムラシンジロー,11,フェスティヴニーサ,570円,3人気
202648091605,7,ハズムリズム,10,103.1,5,シャインモノリス,2,テルケンレンテル,4,ビックピカンテ,1,ペクトラル,"10,310円",10人気
202648091606,7,トレジャービート,1,1.2,3,ホウオウブライツ,2,アブソリュート,10,ディアマント,9,ベールドゥフィーユ,120円,1人気
202648091607,6,テルケンレントラー,1,2.4,10,エンジェルナンバー,9,アカツキロットリー,1,テーオーパーソナル,3,ショウナンラフィネ,240円,1人気
202648091608,3,アスプロガイア,9,40.3,8,ホウオウサンサール,1,アルーリングソレル,6,メイショウイッシン,11,フランキンローズ,"4,030円",9人気
202648091609,4,タイセイフォルテ,5,16.5,2,アドゥールグロー,11,ハクサンシャトル,9,ミカノヴェニュス,8,ブルロッソ,"1,650円",5人気
202648091610,11,カフジラクレット,6,17.3,7,チヨ,8,アンファール,4,ベラケンタウロス,9,ピカレスクヒーロー,"1,730円",6人気
202648091611,10,メグレズ,1,2.1,9,サマーカクテル,6,カワテンジャッキー,1,ネオゼウス,5,エールエクスプレス,210円,1人気
202648091612,9,フローラルウェイ,7,18.9,1,マイネルスラーヴァ,12,フィアマネラ,2,カリビアンダンサー,7,ナムラライラック,"1,890円",7人気
202650091601,6,アナベルデアモンテ,1,1.3,5,ライトブラーヴ,2,クリノビックリバゴ,9,スミレブーケ,3,ワンダーフレックス,130円,1人気
202650091602,6,ロングセラーアスク,2,3.6,7,リゴートゥー,2,クリノアチーバー,4,ベビーヴァギー,8,ノブアンドホワイト,360円,2人気
202650091603,1,コパノジャマイカ,1,1.3,2,イトシノファーザ,4,クラインアベニュー,5,シャオウーイン,3,ガミラスブイン,130円,1人気
202650091604,10,パトロールラン,2,4.3,5,ドゥーエニシング,7,ユイノオトコヤマ,3,シマノダイヤモンド,4,メイショウセツゲツ,430円,2人気
202650091605,3,イデアールマッチ,1,1.7,5,エイシングリュック,2,リンリスゴー,6,ニシノグラシアス,1,メリーゴーラウンド,170円,1人気
202650091606,7,マーブルティスワ,1,2.5,10,ナリタセレーノ,8,シューペルブリアン,3,ゴールデンロンドン,9,ペレストリーナ,250円,1人気
202650091607,7,ウォータールスール,1,2.7,3,ザタイムズ,9,チーフインザスカイ,8,シギーコルエンド,1,シンゼンハチマン,270円,1人気
202650091608,5,メイショウカイコン,1,1.5,8,ブーヤカ,3,ブチエー,7,シンギタイ,1,ナムラテディー,150円,1人気
202650091609,3,モノノフノミチ,2,4.1,1,ブリリアドロ,9,シャナオウ,6,ミナックシアター,5,テーオーテバルディ,410円,2人気
202650091610,8,ヤマニンコルザ,1,1.7,5,メイショウハチマキ,4,メイショウイッカク,2,インジェクション,6,コスモサンビタリア,170円,1人気
202650091611,6,タンバブショウ,3,6.2,1,ドンデンガエシ,10,クイッククイーン,3,ザゴリ,2,ゼンダンスバシリ,620円,3人気
202650091612,7,スティールソニック,8,32.5,9,ワローテル,5,テイケイアンジェ,1,マジカルフェイス,10,ウィスピースノー,"3,250円",8人気
