race_id,umaban,racecourse,surface,running_style,corner4_rank,actual_corner4_rank,rank_diff,rank_abs_diff,corner4_gap_lengths,actual_corner4_gap_lengths,gap_diff_lengths,gap_abs_diff_lengths
202603020712,14,福島,ダ,先,2.0,6.0,4.0,4.0,1.06,1.5,0.43999999999999995,0.43999999999999995
202603020712,15,福島,ダ,逃,5.0,15.0,10.0,10.0,2.3,6.0,3.7,3.7
202603020712,16,福島,ダ,先,8.0,9.0,1.0,1.0,3.08,2.5,-0.5800000000000001,0.5800000000000001
202603020801,1,福島,ダ,逃,2.0,1.0,-1.0,1.0,1.11,0.5,-0.6100000000000001,0.6100000000000001
202603020801,2,福島,ダ,差,4.0,6.0,2.0,2.0,1.9,2.0,0.10000000000000009,0.10000000000000009
202603020801,3,福島,ダ,先,1.0,6.0,5.0,5.0,0.0,4.0,4.0,4.0
202603020801,4,福島,ダ,差,7.0,6.0,-1.0,1.0,5.44,4.0,-1.4400000000000004,1.4400000000000004
202603020801,5,福島,ダ,先,6.0,2.0,-4.0,4.0,4.42,0.0,-4.42,4.42
202603020801,6,福島,ダ,差,3.0,2.0,-1.0,1.0,1.74,1.0,-0.74,0.74
202603020801,7,福島,ダ,追,9.0,10.0,1.0,1.0,8.84,11.5,2.66,2.66
202603020801,8,福島,ダ,差,10.0,9.0,-1.0,1.0,9.94,5.0,-4.9399999999999995,4.9399999999999995
202603020801,9,福島,ダ,差,8.0,4.0,-4.0,4.0,7.02,2.0,-5.02,5.02
202603020801,10,福島,ダ,先,5.0,4.0,-1.0,1.0,3.95,1.5,-2.45,2.45
202603020802,1,福島,芝,先,4.0,10.0,6.0,6.0,2.59,5.0,2.41,2.41
202603020802,2,福島,芝,先,1.0,7.0,6.0,6.0,0.0,3.0,3.0,3.0
202603020802,3,福島,芝,差,12.0,14.0,2.0,2.0,7.95,6.5,-1.4500000000000002,1.4500000000000002
202603020802,4,福島,芝,追,15.0,16.0,1.0,1.0,9.31,7.5,-1.8100000000000005,1.8100000000000005
202603020802,5,福島,芝,追,5.0,4.0,-1.0,1.0,3.1,2.5,-0.6000000000000001,0.6000000000000001
202603020802,6,福島,芝,差,8.0,13.0,5.0,5.0,5.56,6.5,0.9400000000000004,0.9400000000000004
202603020802,7,福島,芝,差,14.0,7.0,-7.0,7.0,9.03,3.5,-5.529999999999999,5.529999999999999
202603020802,8,福島,芝,逃,2.0,4.0,2.0,2.0,1.35,2.0,0.6499999999999999,0.6499999999999999
202603020802,9,福島,芝,差,9.0,10.0,1.0,1.0,5.58,5.0,-0.5800000000000001,0.5800000000000001
202603020802,10,福島,芝,追,13.0,10.0,-3.0,3.0,8.32,1.0,-7.32,7.32
202603020802,11,福島,芝,先,6.0,1.0,-5.0,5.0,3.84,0.0,-3.84,3.84
202603020802,12,福島,芝,差,16.0,14.0,-2.0,2.0,9.94,2.0,-7.9399999999999995,7.9399999999999995
202603020802,13,福島,芝,差,7.0,7.0,0.0,0.0,5.16,5.0,-0.16000000000000014,0.16000000000000014
202603020802,14,福島,芝,差,3.0,2.0,-1.0,1.0,2.38,1.5,-0.8799999999999999,0.8799999999999999
202603020802,15,福島,芝,差,11.0,2.0,-9.0,9.0,6.4,2.5,-3.9000000000000004,3.9000000000000004
202603020802,16,福島,芝,差,10.0,4.0,-6.0,6.0,5.71,3.5,-2.21,2.21
202603020803,1,福島,芝,差,14.0,12.0,-2.0,2.0,9.19,5.0,-4.1899999999999995,4.1899999999999995
202603020803,2,福島,芝,追,16.0,6.0,-10.0,10.0,11.68,2.0,-9.68,9.68
202603020803,3,福島,芝,差,15.0,9.0,-6.0,6.0,10.43,3.5,-6.93,6.93
202603020803,4,福島,芝,先,3.0,3.0,0.0,0.0,1.91,1.5,-0.4099999999999999,0.4099999999999999
202603020803,5,福島,芝,差,4.0,11.0,7.0,7.0,2.0,4.5,2.5,2.5
202603020803,6,福島,芝,差,5.0,3.0,-2.0,2.0,2.87,2.0,-0.8700000000000001,0.8700000000000001
202603020803,7,福島,芝,差,8.0,15.0,7.0,7.0,4.62,9.5,4.88,4.88
202603020803,8,福島,芝,差,7.0,1.0,-6.0,6.0,4.34,0.0,-4.34,4.34
202603020803,9,福島,芝,差,2.0,6.0,4.0,4.0,1.55,3.5,1.95,1.95
202603020803,10,福島,芝,逃,9.0,3.0,-6.0,6.0,4.76,0.5,-4.26,4.26
202603020803,11,福島,芝,差,12.0,9.0,-3.0,3.0,8.18,2.5,-5.68,5.68
202603020803,12,福島,芝,差,10.0,14.0,4.0,4.0,6.32,5.0,-1.3200000000000003,1.3200000000000003
202603020803,13,福島,芝,差,6.0,2.0,-4.0,4.0,3.15,1.0,-2.15,2.15
202603020803,14,福島,芝,先,1.0,6.0,5.0,5.0,0.0,3.0,3.0,3.0
202603020803,15,福島,芝,差,13.0,15.0,2.0,2.0,8.87,4.5,-4.369999999999999,4.369999999999999
202603020803,16,福島,芝,差,11.0,12.0,1.0,1.0,6.73,7.0,0.2699999999999996,0.2699999999999996
202603020804,1,福島,ダ,追,14.0,13.0,-1.0,1.0,9.78,8.5,-1.2799999999999994,1.2799999999999994
202603020804,2,福島,ダ,差,6.0,3.0,-3.0,3.0,5.06,2.0,-3.0599999999999996,3.0599999999999996
202603020804,3,福島,ダ,逃,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
202603020804,4,福島,ダ,差,9.0,8.0,-1.0,1.0,6.26,5.0,-1.2599999999999998,1.2599999999999998
202603020804,5,福島,ダ,先,4.0,4.0,0.0,0.0,4.27,3.5,-0.7699999999999996,0.7699999999999996
202603020804,6,福島,ダ,先,8.0,10.0,2.0,2.0,5.54,3.5,-2.04,2.04
202603020804,7,福島,ダ,差,7.0,5.0,-2.0,2.0,5.06,4.5,-0.5599999999999996,0.5599999999999996
202603020804,8,福島,ダ,差,11.0,9.0,-2.0,2.0,7.08,2.0,-5.08,5.08
202603020804,9,福島,ダ,先,2.0,1.0,-1.0,1.0,2.71,1.0,-1.71,1.71
202603020804,10,福島,ダ,差,13.0,10.0,-3.0,3.0,8.76,6.5,-2.26,2.26
202603020804,11,福島,ダ,差,12.0,14.0,2.0,2.0,7.55,12.5,4.95,4.95
202603020804,12,福島,ダ,先,10.0,15.0,5.0,5.0,6.42,9.5,3.08,3.08
202603020804,13,福島,ダ,差,5.0,10.0,5.0,5.0,4.79,6.5,1.71,1.71
202603020804,14,福島,ダ,先,3.0,5.0,2.0,2.0,4.16,0.5,-3.66,3.66
202603020804,15,福島,ダ,差,15.0,5.0,-10.0,10.0,9.94,5.5,-4.4399999999999995,4.4399999999999995
202603020805,1,福島,芝,不明,12.0,5.0,-7.0,7.0,7.89,2.5,-5.39,5.39
202603020805,2,福島,芝,不明,10.0,5.0,-5.0,5.0,6.76,2.0,-4.76,4.76
202603020805,3,福島,芝,不明,8.0,5.0,-3.0,3.0,4.93,2.0,-2.9299999999999997,2.9299999999999997
202603020805,4,福島,芝,不明,4.0,1.0,-3.0,3.0,1.9,0.0,-1.9,1.9
202603020805,5,福島,芝,不明,6.0,8.0,2.0,2.0,3.15,3.0,-0.1499999999999999,0.1499999999999999
202603020805,6,福島,芝,不明,1.0,3.0,2.0,2.0,0.0,0.5,0.5,0.5
202603020805,7,福島,芝,不明,7.0,9.0,2.0,2.0,3.75,4.0,0.25,0.25
202603020805,8,福島,芝,不明,13.0,13.0,0.0,0.0,9.94,6.5,-3.4399999999999995,3.4399999999999995
202603020805,9,福島,芝,不明,3.0,3.0,0.0,0.0,1.48,2.0,0.52,0.52
202603020805,10,福島,芝,不明,5.0,9.0,4.0,4.0,2.89,4.0,1.1099999999999999,1.1099999999999999
202603020805,11,福島,芝,不明,2.0,2.0,0.0,0.0,0.63,1.0,0.37,0.37
202603020805,12,福島,芝,不明,9.0,9.0,0.0,0.0,6.43,3.0,-3.4299999999999997,3.4299999999999997
202603020805,13,福島,芝,不明,11.0,9.0,-2.0,2.0,7.82,3.0,-4.82,4.82
202603020806,1,福島,芝,不明,14.0,13.0,-1.0,1.0,8.18,5.0,-3.1799999999999997,3.1799999999999997
202603020806,2,福島,芝,不明,4.0,4.0,0.0,0.0,0.72,2.0,1.28,1.28
202603020806,3,福島,芝,不明,11.0,11.0,0.0,0.0,4.8,5.0,0.20000000000000018,0.20000000000000018
202603020806,4,福島,芝,不明,10.0,3.0,-7.0,7.0,4.79,1.5,-3.29,3.29
202603020806,5,福島,芝,不明,8.0,4.0,-4.0,4.0,2.76,2.0,-0.7599999999999998,0.7599999999999998
202603020806,6,福島,芝,不明,7.0,4.0,-3.0,3.0,2.32,2.0,-0.31999999999999984,0.31999999999999984
202603020806,7,福島,芝,不明,13.0,15.0,2.0,2.0,6.04,9.0,2.96,2.96
202603020806,8,福島,芝,不明,12.0,7.0,-5.0,5.0,5.97,4.0,-1.9699999999999998,1.9699999999999998
202603020806,9,福島,芝,不明,15.0,11.0,-4.0,4.0,8.61,6.0,-2.6099999999999994,2.6099999999999994
202603020806,10,福島,芝,不明,3.0,1.0,-2.0,2.0,0.55,0.0,-0.55,0.55
202603020806,11,福島,芝,不明,9.0,16.0,7.0,7.0,3.89,12.0,8.11,8.11
202603020806,12,福島,芝,不明,5.0,9.0,4.0,4.0,1.79,4.0,2.21,2.21
202603020806,13,福島,芝,不明,6.0,10.0,4.0,4.0,2.13,5.0,2.87,2.87
202603020806,14,福島,芝,不明,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0
202603020806,15,福島,芝,不明,16.0,7.0,-9.0,9.0,9.94,3.0,-6.9399999999999995,6.9399999999999995
202603020806,16,福島,芝,不明,2.0,14.0,12.0,12.0,0.54,11.0,10.46,10.46
202603020807,1,福島,ダ,追,12.0,11.0,-1.0,1.0,5.26,7.5,2.24,2.24
202603020807,2,福島,ダ,追,15.0,14.0,-1.0,1.0,9.94,7.5,-2.4399999999999995,2.4399999999999995
202603020807,3,福島,ダ,逃,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
202603020807,4,福島,ダ,先,4.0,6.0,2.0,2.0,1.93,3.0,1.07,1.07
202603020807,5,福島,ダ,差,3.0,2.0,-1.0,1.0,1.78,0.5,-1.28,1.28
202603020807,6,福島,ダ,差,7.0,7.0,0.0,0.0,3.44,4.0,0.56,0.56
202603020807,7,福島,ダ,先,2.0,5.0,3.0,3.0,1.2,2.5,1.3,1.3
202603020807,8,福島,ダ,先,14.0,11.0,-3.0,3.0,8.57,7.5,-1.0700000000000003,1.0700000000000003
202603020807,9,福島,ダ,差,6.0,2.0,-4.0,4.0,3.42,0.5,-2.92,2.92
202603020807,10,福島,ダ,差,10.0,9.0,-1.0,1.0,4.39,5.5,1.1100000000000003,1.1100000000000003
202603020807,11,福島,ダ,差,11.0,7.0,-4.0,4.0,4.66,4.0,-0.6600000000000001,0.6600000000000001
202603020807,12,福島,ダ,追,13.0,11.0,-2.0,2.0,6.67,6.5,-0.16999999999999993,0.16999999999999993
202603020807,13,福島,ダ,差,5.0,2.0,-3.0,3.0,2.69,1.0,-1.69,1.69
202603020807,15,福島,ダ,先,8.0,10.0,2.0,2.0,3.96,4.0,0.040000000000000036,0.040000000000000036
202603020808,1,福島,芝,差,13.0,16.0,3.0,3.0,6.14,7.0,0.8600000000000003,0.8600000000000003
202603020808,2,福島,芝,差,6.0,11.0,5.0,5.0,3.91,4.0,0.08999999999999986,0.08999999999999986
202603020808,3,福島,芝,逃,8.0,6.0,-2.0,2.0,3.92,2.0,-1.92,1.92
202603020808,4,福島,芝,差,4.0,8.0,4.0,4.0,2.85,4.0,1.15,1.15
202603020808,5,福島,芝,差,7.0,8.0,1.0,1.0,3.91,3.5,-0.41000000000000014,0.41000000000000014
202603020808,6,福島,芝,差,5.0,12.0,7.0,7.0,3.27,4.5,1.23,1.23
202603020808,7,福島,芝,差,9.0,4.0,-5.0,5.0,4.39,2.5,-1.8899999999999997,1.8899999999999997
202603020808,8,福島,芝,差,2.0,2.0,0.0,0.0,0.23,1.5,1.27,1.27
202603020808,9,福島,芝,差,15.0,6.0,-9.0,9.0,7.96,4.0,-3.96,3.96
202603020808,10,福島,芝,差,16.0,15.0,-1.0,1.0,9.94,7.0,-2.9399999999999995,2.9399999999999995
202603020808,11,福島,芝,差,12.0,8.0,-4.0,4.0,5.8,3.5,-2.3,2.3
202603020808,12,福島,芝,先,3.0,4.0,1.0,1.0,2.49,1.5,-0.9900000000000002,0.9900000000000002
202603020808,13,福島,芝,先,1.0,12.0,11.0,11.0,0.0,6.0,6.0,6.0
202603020808,14,福島,芝,先,10.0,1.0,-9.0,9.0,4.56,0.0,-4.56,4.56
202603020808,15,福島,芝,差,11.0,2.0,-9.0,9.0,5.15,0.5,-4.65,4.65
202603020808,16,福島,芝,差,14.0,14.0,0.0,0.0,6.86,5.5,-1.3600000000000003,1.3600000000000003
202603020809,1,福島,芝,差,8.0,11.0,3.0,3.0,5.42,4.5,-0.9199999999999999,0.9199999999999999
202603020809,2,福島,芝,逃,7.0,2.0,-5.0,5.0,4.51,1.0,-3.51,3.51
202603020809,3,福島,芝,差,6.0,8.0,2.0,2.0,4.31,3.5,-0.8099999999999996,0.8099999999999996
202603020809,4,福島,芝,差,13.0,14.0,1.0,1.0,8.24,6.0,-2.24,2.24
202603020809,5,福島,芝,追,15.0,11.0,-4.0,4.0,9.7,6.0,-3.6999999999999993,3.6999999999999993
202603020809,6,福島,芝,逃,2.0,16.0,14.0,14.0,1.88,6.0,4.12,4.12
202603020809,7,福島,芝,先,9.0,5.0,-4.0,4.0,5.55,2.0,-3.55,3.55
202603020809,8,福島,芝,差,16.0,8.0,-8.0,8.0,9.94,3.5,-6.4399999999999995,6.4399999999999995
202603020809,9,福島,芝,差,11.0,7.0,-4.0,4.0,6.67,2.5,-4.17,4.17
202603020809,10,福島,芝,差,10.0,13.0,3.0,3.0,6.06,4.5,-1.5599999999999996,1.5599999999999996
202603020809,11,福島,芝,差,14.0,8.0,-6.0,6.0,9.34,3.0,-6.34,6.34
202603020809,12,福島,芝,差,12.0,5.0,-7.0,7.0,7.52,2.0,-5.52,5.52
202603020809,13,福島,芝,先,4.0,4.0,0.0,0.0,3.34,1.5,-1.8399999999999999,1.8399999999999999
202603020809,14,福島,芝,逃,5.0,14.0,9.0,9.0,3.91,4.5,0.5899999999999999,0.5899999999999999
202603020809,15,福島,芝,先,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
202603020809,16,福島,芝,逃,3.0,2.0,-1.0,1.0,2.87,0.5,-2.37,2.37
202603020810,1,福島,芝,差,7.0,6.0,-1.0,1.0,6.35,2.0,-4.35,4.35
202603020810,2,福島,芝,差,9.0,10.0,1.0,1.0,7.96,3.0,-4.96,4.96
202603020810,3,福島,芝,差,12.0,8.0,-4.0,4.0,9.94,4.0,-5.9399999999999995,5.9399999999999995
202603020810,4,福島,芝,差,4.0,6.0,2.0,2.0,3.2,2.5,-0.7000000000000002,0.7000000000000002
202603020810,5,福島,芝,差,10.0,8.0,-2.0,2.0,8.27,3.0,-5.27,5.27
202603020810,6,福島,芝,先,6.0,4.0,-2.0,2.0,3.64,1.5,-2.14,2.14
202603020810,7,福島,芝,差,2.0,1.0,-1.0,1.0,2.3,0.0,-2.3,2.3
202603020810,8,福島,芝,追,8.0,10.0,2.0,2.0,7.79,4.5,-3.29,3.29
202603020810,9,福島,芝,逃,5.0,2.0,-3.0,3.0,3.54,0.5,-3.04,3.04
202603020810,10,福島,芝,先,1.0,2.0,1.0,1.0,0.0,0.5,0.5,0.5
202603020810,11,福島,芝,追,11.0,12.0,1.0,1.0,9.51,3.5,-6.01,6.01
202603020810,12,福島,芝,先,3.0,4.0,1.0,1.0,2.4,1.5,-0.8999999999999999,0.8999999999999999
202603020811,1,福島,ダ,先,11.0,2.0,-9.0,9.0,4.88,0.5,-4.38,4.38
202603020811,2,福島,ダ,逃,3.0,1.0,-2.0,2.0,0.24,0.0,-0.24,0.24
202603020811,3,福島,ダ,先,14.0,4.0,-10.0,10.0,5.97,1.5,-4.47,4.47
202603020811,4,福島,ダ,差,6.0,6.0,0.0,0.0,3.64,3.0,-0.6400000000000001,0.6400000000000001
202603020811,5,福島,ダ,差,9.0,12.0,3.0,3.0,4.72,5.5,0.7800000000000002,0.7800000000000002
202603020811,6,福島,ダ,先,10.0,12.0,2.0,2.0,4.76,3.5,-1.2599999999999998,1.2599999999999998
202603020811,7,福島,ダ,差,13.0,12.0,-1.0,1.0,5.78,5.0,-0.7800000000000002,0.7800000000000002
202603020811,8,福島,ダ,先,2.0,8.0,6.0,6.0,0.15,3.5,3.35,3.35
202603020811,9,福島,ダ,先,12.0,15.0,3.0,3.0,5.32,5.5,0.17999999999999972,0.17999999999999972
202603020811,10,福島,ダ,差,15.0,8.0,-7.0,7.0,7.21,4.5,-2.71,2.71
202603020811,11,福島,ダ,逃,5.0,3.0,-2.0,2.0,2.19,0.5,-1.69,1.69
202603020811,12,福島,ダ,追,16.0,15.0,-1.0,1.0,9.94,8.5,-1.4399999999999995,1.4399999999999995
202603020811,13,福島,ダ,先,7.0,6.0,-1.0,1.0,4.13,2.5,-1.63,1.63
202603020811,14,福島,ダ,逃,1.0,4.0,3.0,3.0,0.0,1.5,1.5,1.5
202603020811,15,福島,ダ,差,8.0,11.0,3.0,3.0,4.54,3.5,-1.04,1.04
202603020811,16,福島,ダ,先,4.0,8.0,4.0,4.0,1.82,3.5,1.68,1.68
202603020812,1,福島,ダ,差,4.0,12.0,8.0,8.0,3.08,11.0,7.92,7.92
202603020812,2,福島,ダ,追,14.0,12.0,-2.0,2.0,9.19,11.5,2.3100000000000005,2.3100000000000005
202603020812,3,福島,ダ,先,6.0,3.0,-3.0,3.0,4.32,3.0,-1.3200000000000003,1.3200000000000003
202603020812,4,福島,ダ,先,5.0,7.0,2.0,2.0,3.25,7.0,3.75,3.75
202603020812,5,福島,ダ,追,11.0,9.0,-2.0,2.0,7.79,7.5,-0.29000000000000004,0.29000000000000004
202603020812,6,福島,ダ,差,8.0,5.0,-3.0,3.0,5.07,5.5,0.4299999999999997,0.4299999999999997
202603020812,7,福島,ダ,逃,2.0,7.0,5.0,5.0,1.89,5.5,3.6100000000000003,3.6100000000000003
202603020812,8,福島,ダ,先,9.0,10.0,1.0,1.0,6.55,10.5,3.95,3.95
202603020812,9,福島,ダ,差,15.0,14.0,-1.0,1.0,10.27,13.5,3.2300000000000004,3.2300000000000004
202603020812,10,福島,ダ,逃,3.0,2.0,-1.0,1.0,3.04,0.0,-3.04,3.04
202603020812,11,福島,ダ,先,7.0,5.0,-2.0,2.0,4.7,5.5,0.7999999999999998,0.7999999999999998
202603020812,12,福島,ダ,差,12.0,10.0,-2.0,2.0,9.03,10.0,0.9700000000000006,0.9700000000000006
202603020812,13,福島,ダ,差,13.0,15.0,2.0,2.0,9.18,16.5,7.32,7.32
202603020812,14,福島,ダ,先,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
202603020812,15,福島,ダ,差,10.0,3.0,-7.0,7.0,7.09,4.5,-2.59,2.59
202604020101,1,新潟,芝,先,3.0,7.0,4.0,4.0,3.63,3.0,-0.6299999999999999,0.6299999999999999
202604020101,2,新潟,芝,差,6.0,4.0,-2.0,2.0,5.14,2.0,-3.1399999999999997,3.1399999999999997
202604020101,3,新潟,芝,差,2.0,4.0,2.0,2.0,2.58,3.0,0.41999999999999993,0.41999999999999993
202604020101,4,新潟,芝,差,7.0,10.0,3.0,3.0,6.04,4.5,-1.54,1.54
202604020101,5,新潟,芝,差,10.0,2.0,-8.0,8.0,9.94,1.5,-8.44,8.44
202604020101,6,新潟,芝,差,4.0,2.0,-2.0,2.0,4.01,1.5,-2.51,2.51
202604020101,7,新潟,芝,差,8.0,4.0,-4.0,4.0,6.29,2.5,-3.79,3.79
202604020101,8,新潟,芝,先,9.0,7.0,-2.0,2.0,6.82,3.5,-3.3200000000000003,3.3200000000000003
202604020101,9,新潟,芝,差,5.0,7.0,2.0,2.0,4.5,3.5,-1.0,1.0
202604020101,10,新潟,芝,逃,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
202604020102,1,新潟,ダ,不明,14.0,14.0,0.0,0.0,9.94,12.5,2.5600000000000005,2.5600000000000005
202604020102,2,新潟,ダ,不明,9.0,9.0,0.0,0.0,4.27,4.0,-0.2699999999999996,0.2699999999999996
202604020102,3,新潟,ダ,不明,12.0,12.0,0.0,0.0,6.54,10.0,3.46,3.46
202604020102,4,新潟,ダ,不明,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
202604020102,5,新潟,ダ,不明,3.0,11.0,8.0,8.0,0.63,8.5,7.87,7.87
202604020102,6,新潟,ダ,不明,11.0,5.0,-6.0,6.0,5.83,1.5,-4.33,4.33
202604020102,7,新潟,ダ,不明,8.0,3.0,-5.0,5.0,4.27,1.5,-2.7699999999999996,2.7699999999999996
202604020102,8,新潟,ダ,不明,10.0,5.0,-5.0,5.0,4.56,2.5,-2.0599999999999996,2.0599999999999996
202604020102,9,新潟,ダ,不明,4.0,5.0,1.0,1.0,0.78,3.5,2.7199999999999998,2.7199999999999998
202604020102,10,新潟,ダ,不明,7.0,12.0,5.0,5.0,4.03,10.0,5.97,5.97
202604020102,11,新潟,ダ,不明,2.0,2.0,0.0,0.0,0.54,0.5,-0.040000000000000036,0.040000000000000036
202604020102,12,新潟,ダ,不明,6.0,3.0,-3.0,3.0,2.04,2.5,0.45999999999999996,0.45999999999999996
202604020102,13,新潟,ダ,不明,5.0,5.0,0.0,0.0,1.24,3.5,2.26,2.26
202604020102,14,新潟,ダ,不明,13.0,10.0,-3.0,3.0,7.48,7.0,-0.4800000000000004,0.4800000000000004
202604020103,1,新潟,芝,不明,2.0,1.0,-1.0,1.0,0.83,0.0,-0.83,0.83
202604020103,2,新潟,芝,不明,8.0,4.0,-4.0,4.0,10.13,1.5,-8.63,8.63
202604020103,3,新潟,芝,不明,6.0,3.0,-3.0,3.0,8.89,1.5,-7.390000000000001,7.390000000000001
202604020103,4,新潟,芝,不明,7.0,2.0,-5.0,5.0,9.65,0.5,-9.15,9.15
202604020103,5,新潟,芝,不明,4.0,5.0,1.0,1.0,3.72,2.5,-1.2200000000000002,1.2200000000000002
202604020103,6,新潟,芝,不明,3.0,5.0,2.0,2.0,2.97,2.0,-0.9700000000000002,0.9700000000000002
202604020103,7,新潟,芝,不明,5.0,7.0,2.0,2.0,5.59,3.5,-2.09,2.09
202604020103,8,新潟,芝,不明,1.0,8.0,7.0,7.0,0.0,4.0,4.0,4.0
202604020104,1,新潟,ダ,不明,15.0,15.0,0.0,0.0,9.94,16.5,6.5600000000000005,6.5600000000000005
202604020104,2,新潟,ダ,差,9.0,13.0,4.0,4.0,3.49,10.5,7.01,7.01
202604020104,3,新潟,ダ,差,5.0,1.0,-4.0,4.0,0.71,0.0,-0.71,0.71
202604020104,4,新潟,ダ,先,4.0,4.0,0.0,0.0,0.44,2.5,2.06,2.06
202604020104,5,新潟,ダ,先,6.0,7.0,1.0,1.0,1.97,4.5,2.5300000000000002,2.5300000000000002
202604020104,6,新潟,ダ,差,8.0,4.0,-4.0,4.0,3.49,2.5,-0.9900000000000002,0.9900000000000002
202604020104,7,新潟,ダ,先,1.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0
202604020104,8,新潟,ダ,追,14.0,9.0,-5.0,5.0,6.24,7.0,0.7599999999999998,0.7599999999999998
202604020104,9,新潟,ダ,差,10.0,8.0,-2.0,2.0,3.49,6.0,2.51,2.51
202604020104,10,新潟,ダ,差,11.0,12.0,1.0,1.0,4.05,8.5,4.45,4.45
202604020104,11,新潟,ダ,差,7.0,9.0,2.0,2.0,2.7,7.5,4.8,4.8
202604020104,12,新潟,ダ,追,13.0,13.0,0.0,0.0,5.54,10.0,4.46,4.46
202604020104,13,新潟,ダ,先,12.0,11.0,-1.0,1.0,4.99,7.5,2.51,2.51
202604020104,14,新潟,ダ,先,3.0,4.0,1.0,1.0,0.36,2.5,2.14,2.14
202604020104,15,新潟,ダ,逃,2.0,2.0,0.0,0.0,0.24,0.5,0.26,0.26
202604020105,1,新潟,芝,差,6.0,8.0,2.0,2.0,4.61,4.0,-0.6100000000000003,0.6100000000000003
202604020105,2,新潟,芝,逃,1.0,3.0,2.0,2.0,0.0,1.5,1.5,1.5
202604020105,3,新潟,芝,差,9.0,3.0,-6.0,6.0,5.97,1.5,-4.47,4.47
202604020105,4,新潟,芝,追,11.0,10.0,-1.0,1.0,9.94,5.5,-4.4399999999999995,4.4399999999999995
202604020105,5,新潟,芝,差,2.0,6.0,4.0,4.0,1.85,3.0,1.15,1.15
202604020105,6,新潟,芝,差,5.0,5.0,0.0,0.0,3.62,2.5,-1.12,1.12
202604020105,7,新潟,芝,差,3.0,6.0,3.0,3.0,2.58,3.5,0.9199999999999999,0.9199999999999999
202604020105,8,新潟,芝,追,10.0,10.0,0.0,0.0,6.73,6.0,-0.7300000000000004,0.7300000000000004
202604020105,9,新潟,芝,差,8.0,8.0,0.0,0.0,5.35,4.5,-0.8499999999999996,0.8499999999999996
202604020105,10,新潟,芝,先,4.0,2.0,-2.0,2.0,2.94,0.5,-2.44,2.44
202604020105,11,新潟,芝,差,7.0,1.0,-6.0,6.0,4.73,0.0,-4.73,4.73
202604020106,1,新潟,芝,差,15.0,8.0,-7.0,7.0,9.94,3.5,-6.4399999999999995,6.4399999999999995
202604020106,2,新潟,芝,追,13.0,3.0,-10.0,10.0,9.09,1.0,-8.09,8.09
202604020106,3,新潟,芝,差,7.0,8.0,1.0,1.0,5.3,4.5,-0.7999999999999998,0.7999999999999998
202604020106,4,新潟,芝,差,14.0,11.0,-3.0,3.0,9.5,4.5,-5.0,5.0
202604020106,5,新潟,芝,先,3.0,14.0,11.0,11.0,2.24,6.0,3.76,3.76
202604020106,6,新潟,芝,逃,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
202604020106,7,新潟,芝,差,4.0,6.0,2.0,2.0,2.79,2.5,-0.29000000000000004,0.29000000000000004
202604020106,8,新潟,芝,先,9.0,4.0,-5.0,5.0,6.39,1.5,-4.89,4.89
202604020106,9,新潟,芝,差,6.0,7.0,1.0,1.0,4.89,2.0,-2.8899999999999997,2.8899999999999997
202604020106,10,新潟,芝,差,12.0,15.0,3.0,3.0,8.12,6.0,-2.119999999999999,2.119999999999999
202604020106,11,新潟,芝,先,8.0,8.0,0.0,0.0,5.53,3.5,-2.0300000000000002,2.0300000000000002
202604020106,12,新潟,芝,差,11.0,11.0,0.0,0.0,7.39,4.5,-2.8899999999999997,2.8899999999999997
202604020106,13,新潟,芝,逃,2.0,2.0,0.0,0.0,0.74,0.0,-0.74,0.74
202604020106,14,新潟,芝,逃,5.0,4.0,-1.0,1.0,3.54,1.0,-2.54,2.54
202604020106,15,新潟,芝,差,10.0,11.0,1.0,1.0,6.79,4.5,-2.29,2.29
202604020107,1,新潟,芝,先,13.0,8.0,-5.0,5.0,3.87,3.5,-0.3700000000000001,0.3700000000000001
202604020107,2,新潟,芝,差,4.0,6.0,2.0,2.0,1.32,2.5,1.18,1.18
202604020107,3,新潟,芝,差,6.0,2.0,-4.0,4.0,2.06,0.5,-1.56,1.56
202604020107,4,新潟,芝,先,3.0,4.0,1.0,1.0,1.01,1.0,-0.010000000000000009,0.010000000000000009
202604020107,5,新潟,芝,差,16.0,17.0,1.0,1.0,5.47,10.5,5.03,5.03
202604020107,6,新潟,芝,差,10.0,11.0,1.0,1.0,3.22,6.5,3.28,3.28
202604020107,7,新潟,芝,先,15.0,14.0,-1.0,1.0,5.06,8.5,3.4400000000000004,3.4400000000000004
202604020107,8,新潟,芝,逃,1.0,6.0,5.0,5.0,0.0,2.5,2.5,2.5
202604020107,9,新潟,芝,逃,2.0,10.0,8.0,8.0,0.08,4.5,4.42,4.42
