race_id,ranking_type,rank,name,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate
202607030102,trainer,6,奥村豊,2,1,1,8,12,16.7%,25%,33.3%,247.5%,152.5%
202607030102,trainer,7,松永幹夫,2,1,1,4,8,25%,37.5%,50%,428.7%,173.8%
202607030102,trainer,8,田中克典,2,1,1,3,7,28.6%,42.9%,57.1%,101.4%,81.4%
202607030102,trainer,9,矢作芳人,2,1,1,3,7,28.6%,42.9%,57.1%,70%,118.6%
202607030102,trainer,10,清水久詞,2,0,1,7,10,20%,20%,30%,69%,41%
202607030102,trainer,11,橋田宜長,2,0,0,3,5,40%,40%,40%,674%,150%
202607030102,trainer,12,杉山晴紀,2,0,0,1,3,66.7%,66.7%,66.7%,136.7%,150%
202607030102,trainer,13,友道康夫,2,0,0,0,2,100%,100%,100%,325%,130%
202607030102,trainer,14,谷潔,1,2,0,7,10,10%,30%,30%,83%,116%
202607030102,trainer,15,小崎憲,1,1,2,6,10,10%,20%,40%,330%,206%
202607030102,trainer,16,石橋守,1,1,1,5,8,12.5%,25%,37.5%,26.2%,70%
202607030102,trainer,17,池添学,1,1,1,4,7,14.3%,28.6%,42.9%,50%,81.4%
202607030102,trainer,18,石坂公一,1,1,0,7,9,11.1%,22.2%,22.2%,42.2%,94.4%
202607030102,trainer,19,中村直也,1,1,0,5,7,14.3%,28.6%,28.6%,112.9%,97.1%
202607030102,trainer,20,千田輝彦,1,1,0,2,4,25%,50%,50%,107.5%,122.5%
