race_id,data_type,scraped_at,status
202648073011,corner_position,2026-08-26T13:30:17.347782+00:00,success
202648073012,corner_position,2026-08-26T13:30:19.766859+00:00,success
202648073101,corner_position,2026-08-26T13:30:23.235737+00:00,success
202648073102,corner_position,2026-08-26T13:30:26.953779+00:00,success
202648073103,corner_position,2026-08-26T13:30:29.065918+00:00,success
202648073104,corner_position,2026-08-26T13:30:31.211248+00:00,success
202648073105,corner_position,2026-08-26T13:30:33.342448+00:00,success
202648073106,corner_position,2026-08-26T13:30:35.694651+00:00,success
202648073107,corner_position,2026-08-26T13:30:38.066707+00:00,success
202648073108,corner_position,2026-08-26T13:30:40.830539+00:00,success
202648073109,corner_position,2026-08-26T13:30:43.366991+00:00,success
202648073110,corner_position,2026-08-26T13:30:46.569936+00:00,success
202648073111,corner_position,2026-08-26T13:30:48.771649+00:00,success
202648073112,corner_position,2026-08-26T13:30:50.954705+00:00,success
202648081801,corner_position,2026-08-26T13:30:54.242909+00:00,success
202648081802,corner_position,2026-08-26T13:30:56.861602+00:00,success
202648081803,corner_position,2026-08-26T13:30:59.335757+00:00,success
202648081804,corner_position,2026-08-26T13:31:01.648935+00:00,success
202648081805,corner_position,2026-08-26T13:31:04.018079+00:00,success
202648081806,corner_position,2026-08-26T13:31:06.498193+00:00,success
202648081807,corner_position,2026-08-26T13:31:08.571374+00:00,success
202648081808,corner_position,2026-08-26T13:31:10.606276+00:00,success
202648081809,corner_position,2026-08-26T13:31:12.641562+00:00,success
202648081810,corner_position,2026-08-26T13:31:14.777087+00:00,success
202648081811,corner_position,2026-08-26T13:31:17.340723+00:00,success
202648081812,corner_position,2026-08-26T13:31:19.546910+00:00,success
202648081901,corner_position,2026-08-26T13:31:21.748919+00:00,success
202648081902,corner_position,2026-08-26T13:31:24.316730+00:00,success
202648081903,corner_position,2026-08-26T13:31:26.419342+00:00,success
202648081904,corner_position,2026-08-26T13:31:28.537815+00:00,success
202648081905,corner_position,2026-08-26T13:31:30.601316+00:00,success
202648081906,corner_position,2026-08-26T13:31:32.678722+00:00,success
202648081907,corner_position,2026-08-26T13:31:34.743624+00:00,success
202648081908,corner_position,2026-08-26T13:31:36.978466+00:00,success
202648081909,corner_position,2026-08-26T13:31:39.053131+00:00,success
202648081910,corner_position,2026-08-26T13:31:41.409229+00:00,success
202648081911,corner_position,2026-08-26T13:31:43.532199+00:00,success
202648081912,corner_position,2026-08-26T13:31:45.743491+00:00,success
202648082001,corner_position,2026-08-26T13:31:47.991137+00:00,success
202648082002,corner_position,2026-08-26T13:31:50.201056+00:00,success
202648082003,corner_position,2026-08-26T13:31:52.398863+00:00,success
202648082004,corner_position,2026-08-26T13:31:54.863940+00:00,success
202648082005,corner_position,2026-08-26T13:31:57.194943+00:00,success
202648082006,corner_position,2026-08-26T13:31:59.333702+00:00,success
202648082007,corner_position,2026-08-26T13:32:01.398343+00:00,success
202648082008,corner_position,2026-08-26T13:32:03.467093+00:00,success
202648082009,corner_position,2026-08-26T13:32:05.835480+00:00,success
202648082010,corner_position,2026-08-26T13:32:08.082511+00:00,success
202648082011,corner_position,2026-08-26T13:32:10.252360+00:00,success
202648082012,corner_position,2026-08-26T13:32:12.384715+00:00,success
202648082101,corner_position,2026-08-26T13:32:14.492622+00:00,success
202648082102,corner_position,2026-08-26T13:32:16.594524+00:00,success
202648082103,corner_position,2026-08-26T13:32:18.829548+00:00,success
202648082104,corner_position,2026-08-26T13:32:21.021060+00:00,success
202648082105,corner_position,2026-08-26T13:32:23.137348+00:00,success
202648082106,corner_position,2026-08-26T13:32:25.785298+00:00,success
202648082107,corner_position,2026-08-26T13:32:28.871023+00:00,success
202648082108,corner_position,2026-08-26T13:32:32.057787+00:00,success
202648082109,corner_position,2026-08-26T13:32:34.374094+00:00,success
202648082110,corner_position,2026-08-26T13:32:37.327976+00:00,success
202648082111,corner_position,2026-08-26T13:32:40.313267+00:00,success
202648082112,corner_position,2026-08-26T13:32:43.181656+00:00,success
202648082401,corner_position,2026-08-26T13:32:46.730051+00:00,success
202648082402,corner_position,2026-08-26T13:32:49.145306+00:00,success
202648082403,corner_position,2026-08-26T13:32:51.560721+00:00,success
202648082404,corner_position,2026-08-26T13:32:53.608546+00:00,success
202648082405,corner_position,2026-08-26T13:32:55.645379+00:00,success
202648082406,corner_position,2026-08-26T13:32:58.215806+00:00,success
202648082407,corner_position,2026-08-26T13:33:00.280485+00:00,success
202648082408,corner_position,2026-08-26T13:33:02.958923+00:00,success
202648082409,corner_position,2026-08-26T13:33:05.134638+00:00,success
202648082410,corner_position,2026-08-26T13:33:07.336136+00:00,success
202648082411,corner_position,2026-08-26T13:33:09.622253+00:00,success
202648082412,corner_position,2026-08-26T13:33:12.049139+00:00,success
202650071501,corner_position,2026-08-26T13:33:14.410298+00:00,success
202650071502,corner_position,2026-08-26T13:33:16.473325+00:00,success
202650071503,corner_position,2026-08-26T13:33:18.665410+00:00,success
202650071504,corner_position,2026-08-26T13:33:20.749169+00:00,success
202650071505,corner_position,2026-08-26T13:33:23.433370+00:00,success
202650071506,corner_position,2026-08-26T13:33:25.639694+00:00,success
202650071507,corner_position,2026-08-26T13:33:27.928251+00:00,success
202650071508,corner_position,2026-08-26T13:33:30.279862+00:00,success
202650071509,corner_position,2026-08-26T13:33:32.646840+00:00,success
202650071510,corner_position,2026-08-26T13:33:35.364370+00:00,success
202650071511,corner_position,2026-08-26T13:33:37.559133+00:00,success
202650071512,corner_position,2026-08-26T13:33:39.712766+00:00,success
202650071601,corner_position,2026-08-26T13:33:41.993057+00:00,success
202650071602,corner_position,2026-08-26T13:33:44.101724+00:00,success
202650071603,corner_position,2026-08-26T13:33:46.184099+00:00,success
202650071604,corner_position,2026-08-26T13:33:48.336896+00:00,success
202650071605,corner_position,2026-08-26T13:33:50.438895+00:00,success
202650071606,corner_position,2026-08-26T13:33:52.907377+00:00,success
202650071607,corner_position,2026-08-26T13:33:54.983204+00:00,success
202650071608,corner_position,2026-08-26T13:33:57.203318+00:00,success
202650071609,corner_position,2026-08-26T13:33:59.613423+00:00,success
202650071610,corner_position,2026-08-26T13:34:01.786177+00:00,success
202650071611,corner_position,2026-08-26T13:34:04.216980+00:00,success
202650071612,corner_position,2026-08-26T13:34:06.335244+00:00,success
202650071701,corner_position,2026-08-26T13:34:08.437490+00:00,success
202650071702,corner_position,2026-08-26T13:34:10.438444+00:00,success
202650071703,corner_position,2026-08-26T13:34:12.473833+00:00,success
202650071704,corner_position,2026-08-26T13:34:14.491786+00:00,success
202650071705,corner_position,2026-08-26T13:34:16.492755+00:00,success
202650071706,corner_position,2026-08-26T13:34:18.879298+00:00,success
202650071707,corner_position,2026-08-26T13:34:21.269638+00:00,success
202650071708,corner_position,2026-08-26T13:34:23.958605+00:00,success
202650071709,corner_position,2026-08-26T13:34:26.087451+00:00,success
202650071710,corner_position,2026-08-26T13:34:28.058090+00:00,success
202650071711,corner_position,2026-08-26T13:34:30.180807+00:00,success
202650071712,corner_position,2026-08-26T13:34:32.550213+00:00,success
202650072201,corner_position,2026-08-26T13:34:34.841965+00:00,success
202650072202,corner_position,2026-08-26T13:34:36.973944+00:00,success
202650072203,corner_position,2026-08-26T13:34:39.515092+00:00,success
202650072204,corner_position,2026-08-26T13:34:41.827012+00:00,success
202650072205,corner_position,2026-08-26T13:34:43.966212+00:00,success
202650072206,corner_position,2026-08-26T13:34:46.167359+00:00,success
202650072207,corner_position,2026-08-26T13:34:48.270051+00:00,success
202650072208,corner_position,2026-08-26T13:34:50.287128+00:00,success
202650072209,corner_position,2026-08-26T13:34:53.389877+00:00,success
202650072210,corner_position,2026-08-26T13:34:55.579653+00:00,success
202650072211,corner_position,2026-08-26T13:34:57.627239+00:00,success
202650072212,corner_position,2026-08-26T13:34:59.695718+00:00,success
202650072401,corner_position,2026-08-26T13:35:01.730584+00:00,success
202650072402,corner_position,2026-08-26T13:35:04.001216+00:00,success
202650072403,corner_position,2026-08-26T13:35:06.000893+00:00,success
202650072404,corner_position,2026-08-26T13:35:08.284831+00:00,success
202650072405,corner_position,2026-08-26T13:35:10.355108+00:00,success
202650072406,corner_position,2026-08-26T13:35:12.628219+00:00,success
202650072407,corner_position,2026-08-26T13:35:14.875326+00:00,success
202650072408,corner_position,2026-08-26T13:35:16.913479+00:00,success
202650072409,corner_position,2026-08-26T13:35:19.195249+00:00,success
202650072410,corner_position,2026-08-26T13:35:21.296992+00:00,success
202650072411,corner_position,2026-08-26T13:35:23.559484+00:00,success
202650072412,corner_position,2026-08-26T13:35:25.634113+00:00,success
202650072901,corner_position,2026-08-26T13:35:27.686011+00:00,success
202650072902,corner_position,2026-08-26T13:35:29.803999+00:00,success
202650072903,corner_position,2026-08-26T13:35:32.006248+00:00,success
202650072904,corner_position,2026-08-26T13:35:34.413147+00:00,success
202650072905,corner_position,2026-08-26T13:35:36.559628+00:00,success
202650072906,corner_position,2026-08-26T13:35:38.694915+00:00,success
202650072907,corner_position,2026-08-26T13:35:40.946855+00:00,success
202650072908,corner_position,2026-08-26T13:35:43.365362+00:00,success
202650072909,corner_position,2026-08-26T13:35:45.767332+00:00,success
202650072910,corner_position,2026-08-26T13:35:48.046935+00:00,success
202650072911,corner_position,2026-08-26T13:35:50.267726+00:00,success
202650072912,corner_position,2026-08-26T13:35:52.422779+00:00,success
202650073001,corner_position,2026-08-26T13:35:55.050092+00:00,success
202650073002,corner_position,2026-08-26T13:35:57.276917+00:00,success
202650073003,corner_position,2026-08-26T13:36:00.033308+00:00,success
202650073004,corner_position,2026-08-26T13:36:02.296961+00:00,success
202650073005,corner_position,2026-08-26T13:36:04.583061+00:00,success
202650073006,corner_position,2026-08-26T13:36:07.478743+00:00,success
202650073007,corner_position,2026-08-26T13:36:09.666297+00:00,success
202650073008,corner_position,2026-08-26T13:36:11.688734+00:00,success
202650073009,corner_position,2026-08-26T13:36:13.773932+00:00,success
202650073010,corner_position,2026-08-26T13:36:15.909129+00:00,success
202650073011,corner_position,2026-08-26T13:36:18.044117+00:00,success
202650073012,corner_position,2026-08-26T13:36:20.210871+00:00,success
202650073101,corner_position,2026-08-26T13:36:22.298091+00:00,success
202650073102,corner_position,2026-08-26T13:36:24.909316+00:00,success
202650073103,corner_position,2026-08-26T13:36:27.813842+00:00,success
202650073104,corner_position,2026-08-26T13:36:31.080651+00:00,success
202650073105,corner_position,2026-08-26T13:36:33.907029+00:00,success
202650073106,corner_position,2026-08-26T13:36:37.760388+00:00,success
202650073107,corner_position,2026-08-26T13:36:41.346728+00:00,success
202650073108,corner_position,2026-08-26T13:36:46.142329+00:00,success
202650073109,corner_position,2026-08-26T13:36:48.525106+00:00,success
202650073110,corner_position,2026-08-26T13:36:51.221264+00:00,success
202650073111,corner_position,2026-08-26T13:36:53.506536+00:00,success
202650080501,corner_position,2026-08-26T13:36:56.170175+00:00,success
202650080502,corner_position,2026-08-26T13:36:58.360709+00:00,success
202650080503,corner_position,2026-08-26T13:37:00.519581+00:00,success
202650080504,corner_position,2026-08-26T13:37:03.267001+00:00,success
202650080505,corner_position,2026-08-26T13:37:05.384405+00:00,success
202650080506,corner_position,2026-08-26T13:37:08.102506+00:00,success
202650080507,corner_position,2026-08-26T13:37:10.525807+00:00,success
202650080508,corner_position,2026-08-26T13:37:12.788542+00:00,success
202650080509,corner_position,2026-08-26T13:37:14.841207+00:00,success
202650080510,corner_position,2026-08-26T13:37:17.426730+00:00,success
202650080511,corner_position,2026-08-26T13:37:19.845317+00:00,success
202650080512,corner_position,2026-08-26T13:37:22.213628+00:00,success
202650080601,corner_position,2026-08-26T13:37:24.700130+00:00,success
202650080602,corner_position,2026-08-26T13:37:27.485485+00:00,success
202650080603,corner_position,2026-08-26T13:37:29.781732+00:00,success
202650080604,corner_position,2026-08-26T13:37:32.071693+00:00,success
202650080605,corner_position,2026-08-26T13:37:34.814412+00:00,success
202650080606,corner_position,2026-08-26T13:37:37.025890+00:00,success
202650080607,corner_position,2026-08-26T13:37:39.077805+00:00,success
202650080608,corner_position,2026-08-26T13:37:41.966635+00:00,success
202650080609,corner_position,2026-08-26T13:37:44.195712+00:00,success
202650080610,corner_position,2026-08-26T13:37:46.467184+00:00,success
202650080611,corner_position,2026-08-26T13:37:48.952746+00:00,success
202650080612,corner_position,2026-08-26T13:37:51.321313+00:00,success
202650080701,corner_position,2026-08-26T13:37:53.728640+00:00,success
202650080702,corner_position,2026-08-26T13:37:55.851547+00:00,success
202650080703,corner_position,2026-08-26T13:37:57.945980+00:00,success
202650080704,corner_position,2026-08-26T13:38:00.263733+00:00,success
202650080705,corner_position,2026-08-26T13:38:02.513614+00:00,success
202650080706,corner_position,2026-08-26T13:38:04.600511+00:00,success
202650080707,corner_position,2026-08-26T13:38:07.013961+00:00,success
202650080708,corner_position,2026-08-26T13:38:09.270122+00:00,success
202650080709,corner_position,2026-08-26T13:38:11.705439+00:00,success
202650080710,corner_position,2026-08-26T13:38:14.226484+00:00,success
202650080711,corner_position,2026-08-26T13:38:16.627325+00:00,success
202650080712,corner_position,2026-08-26T13:38:19.075288+00:00,success
202650081201,corner_position,2026-08-26T13:38:22.288399+00:00,success
202650081202,corner_position,2026-08-26T13:38:24.785676+00:00,success
202650081203,corner_position,2026-08-26T13:38:27.267807+00:00,success
202650081204,corner_position,2026-08-26T13:38:29.439257+00:00,success
202650081205,corner_position,2026-08-26T13:38:31.520970+00:00,success
202650081206,corner_position,2026-08-26T13:38:33.639585+00:00,success
202650081207,corner_position,2026-08-26T13:38:35.924732+00:00,success
202650081208,corner_position,2026-08-26T13:38:37.959664+00:00,success
202650081209,corner_position,2026-08-26T13:38:40.176800+00:00,success
202650081210,corner_position,2026-08-26T13:38:42.847285+00:00,success
202650081211,corner_position,2026-08-26T13:38:45.228043+00:00,success
202650081212,corner_position,2026-08-26T13:38:47.972070+00:00,success
202650081301,corner_position,2026-08-26T13:38:50.824216+00:00,success
202650081302,corner_position,2026-08-26T13:38:53.049734+00:00,success
202650081303,corner_position,2026-08-26T13:38:55.145198+00:00,success
202650081304,corner_position,2026-08-26T13:38:57.481529+00:00,success
202650081305,corner_position,2026-08-26T13:38:59.820066+00:00,success
202650081306,corner_position,2026-08-26T13:39:02.396479+00:00,success
202650081307,corner_position,2026-08-26T13:39:04.548650+00:00,success
202650081308,corner_position,2026-08-26T13:39:07.035833+00:00,success
202650081309,corner_position,2026-08-26T13:39:09.171508+00:00,success
202650081310,corner_position,2026-08-26T13:39:11.303327+00:00,success
202650081311,corner_position,2026-08-26T13:39:13.322584+00:00,success
202650081312,corner_position,2026-08-26T13:39:15.452698+00:00,success
202650081401,corner_position,2026-08-26T13:39:17.559019+00:00,success
202650081402,corner_position,2026-08-26T13:39:19.877763+00:00,success
202650081403,corner_position,2026-08-26T13:39:22.406178+00:00,success
202650081404,corner_position,2026-08-26T13:39:24.619201+00:00,success
202650081405,corner_position,2026-08-26T13:39:26.616499+00:00,success
202650081406,corner_position,2026-08-26T13:39:28.907511+00:00,success
202650081407,corner_position,2026-08-26T13:39:30.936368+00:00,success
202650081408,corner_position,2026-08-26T13:39:32.991058+00:00,success
202650081409,corner_position,2026-08-26T13:39:35.033748+00:00,success
202650081410,corner_position,2026-08-26T13:39:37.042140+00:00,success
202650081411,corner_position,2026-08-26T13:39:39.126610+00:00,success
202650081412,corner_position,2026-08-26T13:39:44.031037+00:00,success
202650081901,corner_position,2026-08-26T13:39:46.686380+00:00,success
202650081902,corner_position,2026-08-26T13:39:49.452105+00:00,success
202650081903,corner_position,2026-08-26T13:39:52.370726+00:00,success
202650081904,corner_position,2026-08-26T13:39:56.357367+00:00,success
202650081905,corner_position,2026-08-26T13:39:59.343207+00:00,success
202650081906,corner_position,2026-08-26T13:40:02.883730+00:00,success
202650081907,corner_position,2026-08-26T13:40:07.937367+00:00,success
202650081908,corner_position,2026-08-26T13:40:12.638589+00:00,success
202650081909,corner_position,2026-08-26T13:40:14.789964+00:00,success
202650081910,corner_position,2026-08-26T13:40:17.774089+00:00,success
202650081911,corner_position,2026-08-26T13:40:19.944392+00:00,success
202650081912,corner_position,2026-08-26T13:40:22.011267+00:00,success
202650082001,corner_position,2026-08-26T13:40:24.082756+00:00,success
202650082002,corner_position,2026-08-26T13:40:26.232495+00:00,success
202650082003,corner_position,2026-08-26T13:40:28.509617+00:00,success
202650082004,corner_position,2026-08-26T13:40:30.919899+00:00,success
202650082005,corner_position,2026-08-26T13:40:33.238220+00:00,success
202650082006,corner_position,2026-08-26T13:40:36.107739+00:00,success
202650082007,corner_position,2026-08-26T13:40:39.234460+00:00,success
202650082008,corner_position,2026-08-26T13:40:41.435739+00:00,success
202650082009,corner_position,2026-08-26T13:40:43.563739+00:00,success
202650082010,corner_position,2026-08-26T13:40:45.671745+00:00,success
202650082011,corner_position,2026-08-26T13:40:47.943000+00:00,success
202650082012,corner_position,2026-08-26T13:40:50.936306+00:00,success
202650082101,corner_position,2026-08-26T13:40:53.171530+00:00,success
202650082102,corner_position,2026-08-26T13:40:55.869966+00:00,success
202650082103,corner_position,2026-08-26T13:40:57.933565+00:00,success
202650082104,corner_position,2026-08-26T13:41:00.244564+00:00,success
202650082105,corner_position,2026-08-26T13:41:03.051823+00:00,success
202650082106,corner_position,2026-08-26T13:41:05.148527+00:00,success
202650082107,corner_position,2026-08-26T13:41:07.216900+00:00,success
202650082108,corner_position,2026-08-26T13:41:09.457012+00:00,success
202650082109,corner_position,2026-08-26T13:41:11.912861+00:00,success
202650082110,corner_position,2026-08-26T13:41:14.152437+00:00,success
202650082111,corner_position,2026-08-26T13:41:17.045770+00:00,success
202650082112,corner_position,2026-08-26T13:41:19.393100+00:00,success
202650082601,corner_position,2026-08-26T13:41:21.561939+00:00,success
202650082602,corner_position,2026-08-26T13:41:23.663211+00:00,success
202650082603,corner_position,2026-08-26T13:41:25.765335+00:00,success
202650082604,corner_position,2026-08-26T13:41:28.000168+00:00,success
202650082605,corner_position,2026-08-26T13:41:30.285537+00:00,success
202650082606,corner_position,2026-08-26T13:41:32.571123+00:00,success
202650082607,corner_position,2026-08-26T13:41:34.783325+00:00,success
202650082608,corner_position,2026-08-26T13:41:37.358251+00:00,success
202650082609,corner_position,2026-08-26T13:41:39.659876+00:00,success
202650082610,corner_position,2026-08-26T13:41:41.861145+00:00,success
202650082611,corner_position,2026-08-26T13:41:44.046596+00:00,success
202650082612,corner_position,2026-08-26T13:41:46.133715+00:00,success
202654071101,corner_position,2026-08-26T13:41:48.167253+00:00,success
202654071102,corner_position,2026-08-26T13:41:50.358890+00:00,success
202654071103,corner_position,2026-08-26T13:41:52.621462+00:00,success
202654071104,corner_position,2026-08-26T13:41:54.839618+00:00,success
202654071105,corner_position,2026-08-26T13:41:56.917051+00:00,success
202654071106,corner_position,2026-08-26T13:41:59.129915+00:00,success
202654071107,corner_position,2026-08-26T13:42:01.661480+00:00,success
202654071108,corner_position,2026-08-26T13:42:03.831744+00:00,success
202654071109,corner_position,2026-08-26T13:42:06.938786+00:00,success
202654071110,corner_position,2026-08-26T13:42:09.184656+00:00,success
202654071201,corner_position,2026-08-26T13:42:12.314211+00:00,success
202654071202,corner_position,2026-08-26T13:42:14.435988+00:00,success
202654071203,corner_position,2026-08-26T13:42:16.664563+00:00,success
202654071204,corner_position,2026-08-26T13:42:18.792625+00:00,success
202654071205,corner_position,2026-08-26T13:42:20.910757+00:00,success
202654071206,corner_position,2026-08-26T13:42:23.110379+00:00,success
202654071207,corner_position,2026-08-26T13:42:25.264300+00:00,success
202654071208,corner_position,2026-08-26T13:42:27.499610+00:00,success
202654071209,corner_position,2026-08-26T13:42:29.651325+00:00,success
202654071210,corner_position,2026-08-26T13:42:32.159741+00:00,success
202654071801,corner_position,2026-08-26T13:42:35.075338+00:00,success
202654071802,corner_position,2026-08-26T13:42:37.217545+00:00,success
202654071803,corner_position,2026-08-26T13:42:39.532201+00:00,success
202654071804,corner_position,2026-08-26T13:42:41.695151+00:00,success
202654071805,corner_position,2026-08-26T13:42:43.729466+00:00,success
202654071806,corner_position,2026-08-26T13:42:45.801119+00:00,success
202654071807,corner_position,2026-08-26T13:42:47.850044+00:00,success
202654071808,corner_position,2026-08-26T13:42:49.884761+00:00,success
202654071809,corner_position,2026-08-26T13:42:52.453979+00:00,success
202654071810,corner_position,2026-08-26T13:42:54.505208+00:00,success
202654071811,corner_position,2026-08-26T13:42:56.600718+00:00,success
202654071812,corner_position,2026-08-26T13:42:58.635482+00:00,success
202654071901,corner_position,2026-08-26T13:43:00.786400+00:00,success
202654071902,corner_position,2026-08-26T13:43:03.386712+00:00,success
202654071903,corner_position,2026-08-26T13:43:05.797653+00:00,success
202654071904,corner_position,2026-08-26T13:43:08.092146+00:00,success
202654071905,corner_position,2026-08-26T13:43:10.318582+00:00,success
202654071906,corner_position,2026-08-26T13:43:12.752351+00:00,success
202654071907,corner_position,2026-08-26T13:43:15.067777+00:00,success
202654071908,corner_position,2026-08-26T13:43:17.176810+00:00,success
202654071909,corner_position,2026-08-26T13:43:19.534573+00:00,success
202654071910,corner_position,2026-08-26T13:43:21.577928+00:00,success
202654071911,corner_position,2026-08-26T13:43:23.962714+00:00,success
202654071912,corner_position,2026-08-26T13:43:26.265158+00:00,success
202654072501,corner_position,2026-08-26T13:43:28.700227+00:00,success
202654072502,corner_position,2026-08-26T13:43:30.985577+00:00,success
202654072503,corner_position,2026-08-26T13:43:33.154347+00:00,success
202654072504,corner_position,2026-08-26T13:43:35.455651+00:00,success
202654072505,corner_position,2026-08-26T13:43:37.709767+00:00,success
202654072506,corner_position,2026-08-26T13:43:39.926099+00:00,success
202654072507,corner_position,2026-08-26T13:43:42.027798+00:00,success
202654072508,corner_position,2026-08-26T13:43:44.145028+00:00,success
202654072509,corner_position,2026-08-26T13:43:46.281646+00:00,success
202654072510,corner_position,2026-08-26T13:43:48.649984+00:00,success
202654072601,corner_position,2026-08-26T13:43:50.951846+00:00,success
202654072602,corner_position,2026-08-26T13:43:53.020403+00:00,success
202654072603,corner_position,2026-08-26T13:43:55.218732+00:00,success
202654072604,corner_position,2026-08-26T13:43:57.457285+00:00,success
202654072605,corner_position,2026-08-26T13:43:59.542815+00:00,success
202654072606,corner_position,2026-08-26T13:44:01.666885+00:00,success
202654072607,corner_position,2026-08-26T13:44:03.912826+00:00,success
202654072608,corner_position,2026-08-26T13:44:06.046225+00:00,success
202654072609,corner_position,2026-08-26T13:44:08.066271+00:00,success
202654072610,corner_position,2026-08-26T13:44:10.487776+00:00,success
202654072611,corner_position,2026-08-26T13:44:12.578265+00:00,success
202654080101,corner_position,2026-08-26T13:44:14.723534+00:00,success
202654080102,corner_position,2026-08-26T13:44:21.999529+00:00,success
202654080103,corner_position,2026-08-26T13:44:24.686097+00:00,success
202654080104,corner_position,2026-08-26T13:44:27.381900+00:00,success
202654080105,corner_position,2026-08-26T13:44:30.125460+00:00,success
202654080106,corner_position,2026-08-26T13:44:33.387020+00:00,success
202654080107,corner_position,2026-08-26T13:44:36.556303+00:00,success
202654080108,corner_position,2026-08-26T13:44:39.981657+00:00,success
202654080109,corner_position,2026-08-26T13:44:43.203654+00:00,success
202654080110,corner_position,2026-08-26T13:44:46.241400+00:00,success
202654080111,corner_position,2026-08-26T13:44:48.561376+00:00,success
202654080201,corner_position,2026-08-26T13:44:50.814797+00:00,success
202654080202,corner_position,2026-08-26T13:44:52.937794+00:00,success
202654080203,corner_position,2026-08-26T13:44:55.006887+00:00,success
202654080204,corner_position,2026-08-26T13:44:57.121995+00:00,success
202654080205,corner_position,2026-08-26T13:44:59.191506+00:00,success
202654080206,corner_position,2026-08-26T13:45:01.226693+00:00,success
202654080207,corner_position,2026-08-26T13:45:03.713094+00:00,success
202654080208,corner_position,2026-08-26T13:45:05.935197+00:00,success
202654080209,corner_position,2026-08-26T13:45:08.016472+00:00,success
202654080210,corner_position,2026-08-26T13:45:10.740806+00:00,success
202654080211,corner_position,2026-08-26T13:45:12.903149+00:00,success
202655071101,corner_position,2026-08-26T13:45:14.970045+00:00,success
202655071102,corner_position,2026-08-26T13:45:17.039241+00:00,success
202655071103,corner_position,2026-08-26T13:45:19.093244+00:00,success
202655071104,corner_position,2026-08-26T13:45:21.086377+00:00,success
202655071105,corner_position,2026-08-26T13:45:23.185074+00:00,success
202655071106,corner_position,2026-08-26T13:45:25.613404+00:00,success
202655071107,corner_position,2026-08-26T13:45:30.343457+00:00,success
202655071108,corner_position,2026-08-26T13:45:32.435693+00:00,success
202655071109,corner_position,2026-08-26T13:45:34.611165+00:00,success
202655071110,corner_position,2026-08-26T13:45:37.490009+00:00,success
202655071601,corner_position,2026-08-26T13:45:39.683241+00:00,success
202655071602,corner_position,2026-08-26T13:45:41.927483+00:00,success
202655071603,corner_position,2026-08-26T13:45:43.945677+00:00,success
202655071604,corner_position,2026-08-26T13:45:46.634789+00:00,success
202655071605,corner_position,2026-08-26T13:45:48.715664+00:00,success
202655071606,corner_position,2026-08-26T13:45:52.469409+00:00,success
202655071607,corner_position,2026-08-26T13:45:54.955568+00:00,success
202655071608,corner_position,2026-08-26T13:45:57.090043+00:00,success
202655071609,corner_position,2026-08-26T13:46:00.100364+00:00,success
202655071610,corner_position,2026-08-26T13:46:02.402766+00:00,success
202655071801,corner_position,2026-08-26T13:46:04.529312+00:00,success
202655071802,corner_position,2026-08-26T13:46:07.009655+00:00,success
202655071803,corner_position,2026-08-26T13:46:09.127854+00:00,success
202655071804,corner_position,2026-08-26T13:46:11.071746+00:00,success
202655071805,corner_position,2026-08-26T13:46:13.302896+00:00,success
202655071806,corner_position,2026-08-26T13:46:15.338064+00:00,success
202655071807,corner_position,2026-08-26T13:46:18.092684+00:00,success
202655071808,corner_position,2026-08-26T13:46:21.543130+00:00,success
202655071809,corner_position,2026-08-26T13:46:24.112152+00:00,success
202655071810,corner_position,2026-08-26T13:46:27.614922+00:00,success
202655072001,corner_position,2026-08-26T13:46:29.733171+00:00,success
202655072002,corner_position,2026-08-26T13:46:31.735016+00:00,success
202655072003,corner_position,2026-08-26T13:46:34.820266+00:00,success
202655072004,corner_position,2026-08-26T13:46:37.291874+00:00,success
202655072005,corner_position,2026-08-26T13:46:39.372911+00:00,success
202655072006,corner_position,2026-08-26T13:46:41.531112+00:00,success
202655072007,corner_position,2026-08-26T13:46:43.727922+00:00,success
202655072008,corner_position,2026-08-26T13:46:45.786939+00:00,success
202655072009,corner_position,2026-08-26T13:46:48.448603+00:00,success
202655072010,corner_position,2026-08-26T13:46:50.750458+00:00,success
202655080801,corner_position,2026-08-26T13:46:54.097814+00:00,success
202655080802,corner_position,2026-08-26T13:46:56.645201+00:00,success
202655080803,corner_position,2026-08-26T13:46:58.836271+00:00,success
202655080804,corner_position,2026-08-26T13:47:01.908412+00:00,success
202655080805,corner_position,2026-08-26T13:47:04.028629+00:00,success
202655080806,corner_position,2026-08-26T13:47:06.288710+00:00,success
202655080807,corner_position,2026-08-26T13:47:09.451672+00:00,success
202655080808,corner_position,2026-08-26T13:47:11.567860+00:00,success
202655080809,corner_position,2026-08-26T13:47:14.069851+00:00,success
202655080810,corner_position,2026-08-26T13:47:16.581519+00:00,success
202655080901,corner_position,2026-08-26T13:47:18.735155+00:00,success
202655080902,corner_position,2026-08-26T13:47:20.824091+00:00,success
202655080903,corner_position,2026-08-26T13:47:23.027063+00:00,success
202655080904,corner_position,2026-08-26T13:47:25.803126+00:00,success
202655080905,corner_position,2026-08-26T13:47:28.029455+00:00,success
202655080906,corner_position,2026-08-26T13:47:30.135412+00:00,success
202655080907,corner_position,2026-08-26T13:47:32.254977+00:00,success
202655080908,corner_position,2026-08-26T13:47:34.474418+00:00,success
202655080909,corner_position,2026-08-26T13:47:36.869237+00:00,success
202655080910,corner_position,2026-08-26T13:47:39.140526+00:00,success
202655081501,corner_position,2026-08-26T13:47:41.559163+00:00,success
